0,1,2,3,4,5,6,7,8,9,10,11
"127.2077471,37.4026066","127.6466582,37.399402","127.5274855,37.2195468",,,"127.3057283,37.5336033","129.0352837,36.0538333","127.3057283,37.5336033","127.3911676,37.3806211","127.3960919,37.3810357","127.5274855,37.2195468",
"127.2085981,37.4025411","127.6481801,37.3999923","127.5277875,37.2193647",,,"127.306761,37.5338871","129.0358048,36.0537986","127.306761,37.5338871","127.392621,37.3808333","127.3965177,37.3810306","127.5277875,37.2193647",
"127.2095907,37.4024092","127.6495435,37.4004215","127.5283994,37.2190815",,,"127.3089077,37.5344774","129.0364291,36.0537564","127.3089077,37.5344774","127.3935268,37.3809252","127.3966589,37.3810325","127.5283994,37.2190815",
"127.2105981,37.402217","127.6510832,37.4008089","127.5288367,37.2189155",,,"127.3101485,37.5348192","129.03649,36.0537493","127.3101485,37.5348192","127.3943253,37.3809845","127.3976801,37.3810163","127.5288367,37.2189155",
"127.2115662,37.4019778","127.6526938,37.4011286","127.5296402,37.2185692",,,"127.3120759,37.5353487","129.0369806,36.0536898","127.3120759,37.5353487","127.395012,37.3810131","127.3985092,37.3809458","127.5296402,37.2185692",
"127.2119939,37.4018337","127.6538512,37.4012903","127.5297213,37.2185331",,,"127.3129842,37.535598","129.0380791,36.053545","127.3129842,37.535598","127.3953272,37.3810278","127.4005427,37.3807727","127.5297213,37.2185331",
"127.2124577,37.401678","127.6554807,37.4014107","127.5300617,37.2183816",,,"127.3152532,37.5362217","129.039279,36.0533646","127.3152532,37.5362217","127.3960919,37.3810357","127.4011098,37.3807362","127.5300617,37.2183816",
"127.2127881,37.4015499","127.6566739,37.4014632","127.5306116,37.2181516",,,"127.3153245,37.5362417","129.0408689,36.0530332","127.3153245,37.5362417","127.3965177,37.3810306","127.4013108,37.3807192","127.5306116,37.2181516",
"127.2134818,37.4012821","127.658128,37.4014415","127.5312089,37.2179017",,,"127.316183,37.5364756","129.0413095,36.0529103","127.316183,37.5364756","127.3966589,37.3810325","127.4020892,37.3806631","127.5312089,37.2179017",
"127.2144427,37.4008319","127.6581743,37.4014396","127.5316247,37.2176988",,,"127.3186206,37.53714","129.0426509,36.0525307","127.3186206,37.53714","127.3976801,37.3810163","127.4028743,37.3805934","127.5316247,37.2176988",
"127.2152455,37.400376","127.6590838,37.4014068","127.5317599,37.2176014",,,"127.3186874,37.5371581","129.0430338,36.0524076","127.3186874,37.5371581","127.3985092,37.3809458","127.4042378,37.3804611","127.5317599,37.2176014",
"127.2156622,37.4001291","127.6604449,37.4012428","127.5319909,37.2174355",,,"127.3191116,37.5372706","129.0440331,36.0520225","127.3191116,37.5372706","127.4005427,37.3807727","127.4052377,37.3803276","127.5319909,37.2174355",
"127.2159521,37.3999576","127.6635568,37.4008518","127.5323053,37.2171614",,,"127.3195369,37.537383","129.0443863,36.0518611","127.3195369,37.537383","127.4011098,37.3807362","127.4083952,37.3799759","127.5323053,37.2171614",
"127.2170156,37.3992652","127.6640042,37.4007989","127.5326354,37.2168215",,,"127.3200742,37.5375244","129.0464963,36.0508765","127.3200742,37.5375244","127.4013108,37.3807192","127.4092357,37.3799008","127.5326354,37.2168215",
"127.2184256,37.3983735","127.664822,37.4007031","127.5329665,37.2164067",,,"127.3204996,37.5376242","129.0465997,36.0508283","127.3204996,37.5376242","127.4020892,37.3806631","127.4117729,37.3796413","127.5329665,37.2164067",
"127.2194807,37.3977937","127.6657143,37.4005991","127.5332932,37.2160001",,,"127.3209091,37.5377123","129.0491618,36.0494664","127.3209091,37.5377123","127.4028743,37.3805934","127.4128799,37.3795583","127.5332932,37.2160001",
"127.2203363,37.3974081","127.6676348,37.400472","127.5334228,37.2158558",,,"127.3214273,37.5378005","129.0501065,36.048953","127.3214273,37.5378005","127.4042378,37.3804611","127.4146975,37.3794325","127.5334228,37.2158558",
"127.2209665,37.3971636","127.6679827,37.4004463","127.5335805,37.2157062",,,"127.3217939,37.5378497","129.0524152,36.047752","127.3217939,37.5378497","127.4052377,37.3803276","127.415878,37.3793505","127.5335805,37.2157062",
"127.2220081,37.3968956","127.6684143,37.4004249","127.5338239,37.2155051",,,"127.3218664,37.5378597","129.0564267,36.0456491","127.3218664,37.5378597","127.4083952,37.3799759","127.4172538,37.3792631","127.5338239,37.2155051",
"127.2232358,37.3966731","127.6705076,37.4002867","127.5341157,37.2153076",,,"127.3223892,37.5379101","129.0571101,36.0452887","127.3223892,37.5379101","127.4092357,37.3799008","127.4192623,37.3791347","127.5341157,37.2153076",
"127.2237478,37.396613","127.6705527,37.400284","127.534252,37.2152147",,,"127.3227095,37.5379313","129.0577407,36.044956","127.3227095,37.5379313","127.4117729,37.3796413","127.4197638,37.3790981","127.534252,37.2152147",
"127.2253664,37.3964248","127.6720598,37.4001952","127.5343016,37.2151912",,,"127.3231531,37.5379464","129.0591098,36.0442485","127.3231531,37.5379464","127.4128799,37.3795583","127.4204529,37.3790472","127.5343016,37.2151912",
"127.2258739,37.3963656","127.6747416,37.4000381","127.534376,37.2151579",,,"127.3232222,37.5379483","129.059581,36.0440486","127.3232222,37.5379483","127.4146975,37.3794325","127.4223212,37.3789898","127.534376,37.2151579",
"127.2268698,37.3962183","127.6758747,37.3999814","127.5345146,37.215101",,,"127.3236353,37.5379444","129.0600874,36.0438346","127.3236353,37.5379444","127.415878,37.3793505","127.4234676,37.3790248","127.5345146,37.215101",
"127.2275242,37.3961215","127.6786775,37.399805","127.5346261,37.215055",,,"127.3240621,37.5379324","129.0607888,36.0435488","127.3240621,37.5379324","127.4172538,37.3792631","127.4312443,37.3792225","127.5346261,37.215055",
"127.2293772,37.3957779","127.6799314,37.3997211","127.5346667,37.2150379",,,"127.324824,37.5378831","129.061321,36.0433507","127.324824,37.5378831","127.4192623,37.3791347","127.431783,37.3792426","127.5346667,37.2150379",
"127.2307408,37.3954637","127.6821037,37.3995781","127.5347264,37.2150135",,,"127.3250584,37.5378564","129.0623105,36.0430358","127.3250584,37.5378564","127.4197638,37.3790981","127.4333847,37.3792544","127.5347264,37.2150135",
"127.2311661,37.3953412","127.6830606,37.3995198","127.5350668,37.2149251",,,"127.325466,37.5378092","129.0630222,36.0428228","127.325466,37.5378092","127.4204529,37.3790472","127.4334638,37.3792562","127.5350668,37.2149251",
"127.2333645,37.3947197","127.6847313,37.399419","127.5351502,37.2149071",,,"127.3262178,37.5377067","129.0642594,36.0424623","127.3262178,37.5377067","127.4223212,37.3789898","127.4368003,37.3793338","127.5351502,37.2149071",
"127.2337592,37.3946124","127.6882717,37.3992016","127.5352144,37.2148944",,,"127.327332,37.5375542","129.066292,36.0419652","127.327332,37.5375542","127.4234676,37.3790248","127.442196,37.3794708","127.5352144,37.2148944",
"127.2345983,37.3943835","127.6904747,37.399153","127.5353812,37.2148781",,,"127.3282219,37.537432","129.0663671,36.0419471","127.3282219,37.537432","127.4312443,37.3792225","127.4429404,37.3794901","127.5353812,37.2148781",
"127.2348629,37.3943111","127.6920149,37.3992451","127.5354838,37.2148673",,,"127.3286952,37.5373525","129.0675259,36.0417219","127.3286952,37.5373525","127.431783,37.3792426","127.4469038,37.3796272","127.5354838,37.2148673",
"127.2349975,37.3942727","127.6934921,37.3994374","127.5355829,37.2148564",,,"127.3298275,37.5371828","129.0694862,36.0415015","127.3298275,37.5371828","127.4333847,37.3792544","127.4472732,37.3796399","127.5355829,37.2148564",
"127.2380474,37.3934213","127.6947481,37.3997166","127.5356754,37.2148456",,,"127.331373,37.537021","129.0702085,36.0414272","127.331373,37.537021","127.4334638,37.3792562","127.4488782,37.3796758","127.5356754,37.2148456",
"127.2396543,37.392967","127.6988061,37.4008834","127.5360619,37.214832",,,"127.3314658,37.5370139","129.0705564,36.0413974","127.3314658,37.5370139","127.4368003,37.3793338","127.4511451,37.3797408","127.5360619,37.214832",
"127.2405928,37.3927338","127.6999888,37.4011987","127.5367382,37.2148281",,,"127.3317454,37.5369927","129.0711304,36.0413493","127.3317454,37.5369927","127.442196,37.3794708","127.4525898,37.3797423","127.5367382,37.2148281",
"127.2410032,37.3926491","127.7010797,37.4014051","127.5374651,37.2148243",,,"127.3322401,37.5369591","129.0716229,36.0413311","127.3322401,37.5369591","127.4429404,37.3794901","127.4539408,37.3797004","127.5374651,37.2148243",
"127.2416611,37.3925405","127.7019545,37.4015172","127.5380715,37.2148196",,,"127.3327247,37.5369256","129.0721564,36.0413106","127.3327247,37.5369256","127.4469038,37.3796272","127.4551065,37.3796414","127.5380715,37.2148196",
"127.2420126,37.3924827","127.7030338,37.4016244","127.5386395,37.2147852",,,"127.3337311,37.5368639","129.0734911,36.0413363","127.3337311,37.5368639","127.4472732,37.3796399","127.4573092,37.379443","127.5386395,37.2147852",
"127.2422737,37.3924373","127.7041706,37.4016765","127.5389461,37.2147418",,,"127.333885,37.5368569","129.0742874,36.0413592","127.333885,37.5368569","127.4488782,37.3796758","127.457769,37.3793999","127.5389461,37.2147418",
"127.2431667,37.3923077","127.7052439,37.4016521","127.5392785,37.2146624",,,"127.3346367,37.5368237","129.0759947,36.0415315","127.3346367,37.5368237","127.4511451,37.3797408","127.4590533,37.379285","127.5392785,37.2146624",
"127.2440437,37.3921996","127.7065215,37.4015453","127.5394724,37.2145938",,,"127.3354189,37.5367897","129.0772658,36.0416518","127.3354189,37.5367897","127.4525898,37.3797423","127.4613012,37.3790784","127.5394724,37.2145938",
"127.2454269,37.3920854","127.7066728,37.4015252","127.5396763,37.2145171",,,"127.3367343,37.5367383","129.078483,36.0417954","127.3367343,37.5367383","127.4539408,37.3797004","127.4621303,37.379002","127.5396763,37.2145171",
"127.2488393,37.3918818","127.7076622,37.4013937","127.5398927,37.2144143",,,"127.3370977,37.5367244","129.0796592,36.0419944","127.3370977,37.5367244","127.4551065,37.3796414","127.4627425,37.3789473","127.5398927,37.2144143",
"127.2499998,37.3918058","127.7086165,37.4012199","127.5402329,37.2142204",,,"127.3373433,37.536713","129.0798387,36.0420362","127.3373433,37.536713","127.4573092,37.379443","127.4629278,37.3789302","127.5402329,37.2142204",
"127.252723,37.3916276","127.7098709,37.4009274","127.5405078,37.2140265",,,"127.3373773,37.5367122","129.0807777,36.0422564","127.3373773,37.5367122","127.457769,37.3793999","127.4658443,37.3786661","127.5405078,37.2140265",
"127.2542,37.3914901","127.714018,37.3999257","127.540652,37.2138867",,,"127.3383134,37.5366864","129.0809217,36.042296","127.3383134,37.5366864","127.4590533,37.379285","127.468204,37.3784405","127.540652,37.2138867",
"127.255321,37.3913744","127.7151053,37.3996597","127.540839,37.2136901",,,"127.3385341,37.5366804","129.0817923,36.042536","127.3385341,37.5366804","127.4613012,37.3790784","127.4703332,37.3782571","127.540839,37.2136901",
"127.2562998,37.3912484","127.7162456,37.3993745","127.5409516,37.2135549",,,"127.3385421,37.5366804","129.082145,36.0426305","127.3385421,37.5366804","127.4621303,37.379002","127.4715204,37.3781348","127.5409516,37.2135549",
"127.2572379,37.3910935","127.717447,37.3990902","127.5410992,37.2133565",,,"127.3390356,37.5366657","129.0837047,36.0431391","127.3390356,37.5366657","127.4627425,37.3789473","127.4723935,37.3780521","127.5410992,37.2133565",
"127.2574877,37.3910498","127.7197287,37.3985407","127.5411926,37.2131708",,,"127.3403182,37.536617","129.084453,36.0434213","127.3403182,37.536617","127.4629278,37.3789302","127.4756173,37.3777482","127.5411926,37.2131708",
"127.2594421,37.3907077","127.7227646,37.397794","127.5412331,37.2130788",,,"127.3405095,37.536611","129.0853373,36.0437909","127.3405095,37.536611","127.4658443,37.3786661","127.4765785,37.3776573","127.5412331,37.2130788",
"127.2609603,37.3903944","127.7241995,37.3974407","127.5413366,37.2127281",,,"127.3412181,37.5365885","129.0862167,36.0441904","127.3412181,37.5365885","127.468204,37.3784405","127.4774031,37.3775818","127.5413366,37.2127281",
"127.2624097,37.390043","127.725604,37.3970883","127.5414771,37.2118736",,,"127.3417851,37.5366064","129.088409,36.0454072","127.3417851,37.5366064","127.4703332,37.3782571","127.4778459,37.3775386","127.5414771,37.2118736",
"127.2635505,37.3897443","127.7279365,37.3965484","127.54155,37.211394",,,"127.3423883,37.5366631","129.0886315,36.045544","127.3423883,37.5366631","127.4715204,37.3781348","127.4781079,37.3775152","127.54155,37.211394",
"127.2645884,37.389448","127.7289528,37.3963698","127.5415579,37.2113354",,,"127.3428749,37.5367259","129.0888002,36.0456499","127.3428749,37.5367259","127.4723935,37.3780521","127.4787212,37.3774576","127.5415579,37.2113354",
"127.2670524,37.3886615","127.7292441,37.3963349","127.5415759,37.2111876",,,"127.3439465,37.5368643","129.0890475,36.0458053","127.3439465,37.5368643","127.4756173,37.3777482","127.4830281,37.3770653","127.5415759,37.2111876",
"127.2680147,37.3883524","127.7306039,37.3961746","127.5416107,37.2109487",,,"127.3440484,37.5368771","129.0905624,36.0468913","127.3440484,37.5368771","127.4765785,37.3776573","127.4849212,37.3769051","127.5416107,37.2109487",
"127.2715009,37.3872243","127.7319155,37.3961422","127.541614,37.2109225",,,"127.3450918,37.5369713","129.0913556,36.047529","127.3450918,37.5369713","127.4774031,37.3775818","127.4865274,37.376762","127.541614,37.2109225",
"127.274745,37.3861831","127.7326454,37.396166","127.5416163,37.2109054",,,"127.3456565,37.5369982","129.0917726,36.0478957","127.3456565,37.5369982","127.4778459,37.3775386","127.4878308,37.3766765","127.5416163,37.2109054",
"127.2821815,37.3837913","127.7331663,37.3961758","127.5416196,37.210882",,,"127.3464782,37.5370344","129.0928996,36.048958","127.3464782,37.5370344","127.4781079,37.3775152","127.4895601,37.3766821","127.5416196,37.210882",
"127.2824834,37.3836945","127.7345642,37.3962912","127.5416297,37.2107296",,,"127.3476791,37.5370864","129.0954104,36.0513658","127.3476791,37.5370864","127.4787212,37.3774576","127.4899057,37.376683","127.5416297,37.2107296",
"127.283778,37.3832633","127.7359263,37.396539","127.5416465,37.2105529",,,"127.3484872,37.5371217","129.0960658,36.0519909","127.3484872,37.5371217","127.4830281,37.3770653","127.4918213,37.3766895","127.5416465,37.2105529",
"127.284306,37.3830984","127.7367075,37.3967033","127.5416622,37.2103573",,,"127.3493305,37.537121","129.096733,36.052595","127.3493305,37.537121","127.4849212,37.3769051","127.492804,37.3766922","127.5416622,37.2103573",
"127.2859262,37.3825939","127.7374583,37.3969028","127.5417464,37.2098255",,,"127.3503595,37.5370592","129.0973368,36.0531413","127.3503595,37.5370592","127.4865274,37.376762","127.4949399,37.3766996","127.5417464,37.2098255",
"127.2867707,37.3823376","127.7387589,37.3972959","127.541897,37.2090935",,,"127.350407,37.537053","129.0982497,36.0538161","127.350407,37.537053","127.4878308,37.3766765","127.4973536,37.3767141","127.541897,37.2090935",
"127.2873732,37.3821836","127.7417401,37.3982498","127.542122,37.2084056",,,"127.3516502,37.5368806","129.0994871,36.0545081","127.3516502,37.5368806","127.4895601,37.3766821","127.5,37.3767024","127.542122,37.2084056",
"127.2878253,37.3820691","127.7433664,37.3987747","127.5424326,37.2075762",,,"127.3526783,37.5367385","129.1005619,36.0550076","127.3526783,37.5367385","127.4899057,37.376683","127.5001209,37.3767024","127.5424326,37.2075762",
"127.2885827,37.381892","127.7440269,37.3989617","127.5426386,37.2070299",,,"127.3538264,37.536557","129.101474,36.0553164","127.3538264,37.536557","127.4918213,37.3766895","127.5014153,37.3767105","127.5426386,37.2070299",
"127.2889714,37.3818115","127.7443186,37.3990449","127.5427173,37.2067576",,,"127.3539,37.5365409","129.1022614,36.0555493","127.3539,37.5365409","127.492804,37.3766922","127.5026814,37.376715","127.5427173,37.2067576",
"127.2891466,37.3817749","127.7450717,37.3992219","127.5427297,37.2067053",,,"127.3547221,37.5363652","129.1027343,36.0556556","127.3547221,37.5363652","127.4949399,37.3766996","127.5035613,37.3767447","127.5427297,37.2067053",
"127.2908043,37.3815579","127.7460948,37.3994253","127.542832,37.2062663",,,"127.3552589,37.5362144","129.1030745,36.0557331","127.3552589,37.5362144","127.4973536,37.3767141","127.5041204,37.3767762","127.542832,37.2062663",
"127.2924566,37.3812579","127.7467403,37.3995122","127.5428645,37.2060959",,,"127.3554967,37.5361471","129.1036873,36.0558412","127.3554967,37.5361471","127.5,37.3767024","127.5051313,37.376878","127.5428645,37.2060959",
"127.2934116,37.3810469","127.7474025,37.3995722","127.542905,37.2058949",,,"127.3578313,37.5352459","129.104462,36.0559408","127.3578313,37.5352459","127.5001209,37.3767024","127.5069204,37.3770934","127.542905,37.2058949",
