0,1,2,3,4,5,6,7,8,9,10,11
"128.234575,36.4006911","128.3005993,36.1438076","127.1437202,37.6408449","127.1437202,37.6408449","127.1326814,37.4773111","127.1437202,37.6408449","127.7052439,37.4016521","127.2021679,37.4025683","127.1326814,37.4773111","127.1326814,37.4773111","127.8663398,36.2318176","128.5350495,36.1038075"
"128.2338499,36.4010246","128.2980743,36.1447242","127.1440653,37.6407531","127.1440653,37.6407531","127.1333447,37.4778819","127.1440653,37.6407531","127.7065215,37.4015453","127.2044185,37.40261","127.1333447,37.4778819","127.1333447,37.4778819","127.8672332,36.2315516","128.5354105,36.1055867"
"128.232674,36.4015664","128.2964686,36.1453218","127.1446614,37.6405359","127.1446614,37.6405359","127.1338748,37.4784298","127.1446614,37.6405359","127.7066728,37.4015252","127.2054251,37.4026288","127.1338748,37.4784298","127.1338748,37.4784298","127.8675133,36.2314687","128.5354545,36.1058018"
"128.2319492,36.4019332","128.2954398,36.1457046","127.1449121,37.6404943","127.1449121,37.6404943","127.1341636,37.4788011","127.1449121,37.6404943","127.7076622,37.4013937","127.2059628,37.402649","127.1341636,37.4788011","127.1341636,37.4788011","127.8685418,36.2310653","128.5355602,36.1063256"
"128.2314867,36.4021993","128.2950766,36.1458395","127.1462412,37.6398709","127.1462412,37.6398709","127.1342255,37.4788806","127.1462412,37.6398709","127.7086165,37.4012199","127.2061605,37.4026577","127.1342255,37.4788806","127.1342255,37.4788806","127.8692255,36.2306836","128.5362792,36.110058"
"128.2309491,36.4025497","128.2947632,36.1459579","127.1463184,37.6398414","127.1463184,37.6398414","127.1347643,37.4797025","127.1463184,37.6398414","127.7098709,37.4009274","127.2065379,37.4026559","127.1347643,37.4797025","127.1347643,37.4797025","127.8698059,36.2303473","128.5368837,36.1131937"
"128.2301493,36.4031243","128.2942373,36.1461579","127.1467249,37.6396849","127.1467249,37.6396849","127.1349928,37.480172","127.1467249,37.6396849","127.714018,37.3999257","127.2067583,37.4026546","127.1349928,37.480172","127.1349928,37.480172","127.8703773,36.2299841","128.5370703,36.1139521"
"128.2295749,36.4035993","128.2938218,36.146295","127.1469009,37.6396242","127.1469009,37.6396242","127.1352052,37.4806945","127.1469009,37.6396242","127.7151053,37.3996597","127.2077471,37.4026066","127.1352052,37.4806945","127.1352052,37.4806945","127.8705125,36.2298764","128.5371772,36.1143884"
"128.229274,36.4038581","128.2932148,36.1465073","127.14691,37.6396215","127.14691,37.6396215","127.1354337,37.481602","127.14691,37.6396215","127.7162456,37.3993745","127.2085981,37.4025411","127.1354337,37.481602","127.1354337,37.481602","127.870793,36.2296528","128.5371772,36.1143902"
"128.2286995,36.4044413","128.2908125,36.1473661","127.1470485,37.6395759","127.1470485,37.6395759","127.1354658,37.4817589","127.1470485,37.6395759","127.717447,37.3990902","127.2095907,37.4024092","127.1354658,37.4817589","127.1354658,37.4817589","127.8712996,36.229241","128.5374217,36.114984"
"128.2286521,36.4044975","128.2889624,36.1480995","127.1474787,37.6394357","127.1474787,37.6394357","127.1355453,37.4821531","127.1474787,37.6394357","127.7197287,37.3985407","127.2105981,37.402217","127.1355453,37.4821531","127.1355453,37.4821531","127.8718321,36.2286777","128.5374917,36.1151529"
"128.2283245,36.4048826","128.288616,36.1482605","127.1478294,37.6393448","127.1478294,37.6393448","127.1357677,37.4834012","127.1478294,37.6393448","127.7227646,37.397794","127.2115662,37.4019778","127.1357677,37.4834012","127.1357677,37.4834012","127.8722394,36.2282058","128.5377831,36.1156823"
"128.2279123,36.405408","128.28715,36.1489409","127.1480086,37.6393102","127.1480086,37.6393102","127.1358412,37.4838675","127.1480086,37.6393102","127.7241995,37.3974407","127.2119939,37.4018337","127.1358412,37.4838675","127.1358412,37.4838675","127.8732277,36.2268495","128.5400866,36.1192333"
"128.2273366,36.4062247","128.285802,36.1496466","127.1480688,37.6392987","127.1480688,37.6392987","127.1358456,37.4838981","127.1480688,37.6392987","127.725604,37.3970883","127.2124577,37.401678","127.1358456,37.4838981","127.1358456,37.4838981","127.8741915,36.2254824","128.5403119,36.1197244"
"128.2268373,36.4069832","128.2855133,36.1497883","127.148113,37.6392898","127.148113,37.6392898","127.1358654,37.4840181","127.148113,37.6392898","127.7279365,37.3965484","127.2127881,37.4015499","127.1358654,37.4840181","127.1358654,37.4840181","127.8749992,36.2242917","128.5405989,36.1205072"
"128.2266239,36.4073","128.2797494,36.1528056","127.1485451,37.6392298","127.1485451,37.6392298","127.1362911,37.4865035","127.1485451,37.6392298","127.7289528,37.3963698","127.2134818,37.4012821","127.1362911,37.4865035","127.1362911,37.4865035","127.8750843,36.2241715","128.5406714,36.1207806"
"128.2260745,36.408066","128.2795105,36.1529306","127.1491528,37.6391928","127.1491528,37.6391928","127.1365661,37.4878673","127.1491528,37.6391928","127.7292441,37.3963349","127.2144427,37.4008319","127.1365661,37.4878673","127.1365661,37.4878673","127.8760823,36.2227583","128.5410369,36.1227076"
"128.226047,36.4081022","128.2789454,36.1532264","127.1494804,37.6391956","127.1494804,37.6391956","127.1368272,37.4888478","127.1494804,37.6391956","127.7306039,37.3961746","127.2152455,37.400376","127.1368272,37.4888478","127.1368272,37.4888478","127.8765116,36.2222476","128.5410949,36.1229749"
"128.2258365,36.4083749","128.2754375,36.155082","127.149894,37.6392076","127.149894,37.6392076","127.1368283,37.4888523","127.149894,37.6392076","127.7319155,37.3961422","127.2156622,37.4001291","127.1368283,37.4888523","127.1368283,37.4888523","127.8768294,36.2219193","128.5411375,36.1231737"
"128.2254118,36.4088832","128.2750991,36.1552663","127.1505771,37.6392989","127.1505771,37.6392989","127.1368551,37.4889272","127.1505771,37.6392989","127.7326454,37.396166","127.2159521,37.3999576","127.1368551,37.4889272","127.1368551,37.4889272","127.8771783,36.2216063","128.5413175,36.1240097"
"128.2249997,36.4092995","128.2719536,36.1569157","127.1509191,37.6393702","127.1509191,37.6393702","127.1369142,37.4890942","127.1509191,37.6393702","127.7331663,37.3961758","127.2170156,37.3992652","127.1369142,37.4890942","127.1369142,37.4890942","127.8779013,36.2210802","128.5414625,36.1247243"
"128.2246748,36.4096242","128.2703675,36.1577436","127.1513934,37.6394978","127.1513934,37.6394978","127.1370717,37.4895129","127.1513934,37.6394978","127.7345642,37.3962912","127.2184256,37.3983735","127.1370717,37.4895129","127.1370717,37.4895129","127.8784593,36.2207359","128.5419812,36.127647"
"128.2244492,36.4098329","128.2698525,36.158168","127.1516333,37.639585","127.1516333,37.639585","127.1374073,37.49029","127.1516333,37.639585","127.7359263,37.396539","127.2194807,37.3977937","127.1374073,37.49029","127.1374073,37.49029","127.8791474,36.2203758","128.5420244,36.1278909"
"128.2240489,36.4101996","128.2695489,36.1583827","127.1519874,37.6397258","127.1519874,37.6397258","127.137423,37.4903225","127.1519874,37.6397258","127.7367075,37.3967033","127.2203363,37.3974081","127.137423,37.4903225","127.137423,37.4903225","127.8799246,36.2200415","128.5422372,36.1289412"
"128.2235873,36.4105747","128.2689373,36.1589411","127.1522804,37.6398429","127.1522804,37.6398429","127.1381554,37.4918562","127.1522804,37.6398429","127.7374583,37.3969028","127.2209665,37.3971636","127.1381554,37.4918562","127.1381554,37.4918562","127.8816221,36.2194997","128.5426852,36.1313867"
"128.2231247,36.410966","128.2679365,36.1601664","127.1527102,37.6400452","127.1527102,37.6400452","127.1383032,37.4921649","127.1527102,37.6400452","127.7387589,37.3972959","127.2220081,37.3968956","127.1383032,37.4921649","127.1383032,37.4921649","127.8842082,36.2186737","128.5426995,36.1314623"
"128.2224073,36.4115428","128.2668868,36.1615164","127.1529284,37.6401648","127.1529284,37.6401648","127.1391632,37.4940009","127.1529284,37.6401648","127.7417401,37.3982498","127.2232358,37.3966731","127.1391632,37.4940009","127.1391632,37.4940009","127.8885439,36.2172894","128.542775,36.1318746"
"128.2219744,36.4118916","128.2667489,36.1617409","127.1533285,37.6404039","127.1533285,37.6404039","127.1395439,37.4948133","127.1533285,37.6404039","127.7433664,37.3987747","127.2237478,37.396613","127.1395439,37.4948133","127.1395439,37.4948133","127.8898615,36.2169064","128.5428823,36.1324281"
"128.2209747,36.412691","128.2665239,36.1621579","127.153933,37.6408122","127.153933,37.6408122","127.1395629,37.4948539","127.153933,37.6408122","127.7440269,37.3989617","127.2253664,37.3964248","127.1395629,37.4948539","127.1395629,37.4948539","127.8907986,36.2167474","128.5431219,36.1342426"
"128.2202739,36.4132578","128.2663372,36.1626162","127.1547112,37.6414175","127.1547112,37.6414175","127.1404603,37.4966891","127.1547112,37.6414175","127.7443186,37.3990449","127.2258739,37.3963656","127.1404603,37.4966891","127.1404603,37.4966891","127.891636,36.2166734","128.5431273,36.1343976"
"128.2200536,36.4134349","128.2663231,36.1626614","127.1554181,37.6419919","127.1554181,37.6419919","127.1420826,37.4999993","127.1554181,37.6419919","127.7450717,37.3992219","127.2268698,37.3962183","127.1420826,37.4999993","127.1420826,37.4999993","127.8924871,36.2166715","128.5431239,36.1345572"
"128.2193749,36.4139826","128.2661874,36.1631076","127.1561158,37.6425988","127.1561158,37.6425988","127.1435428,37.5029286","127.1561158,37.6425988","127.7460948,37.3994253","127.2275242,37.3961215","127.1435428,37.5029286","127.1435428,37.5029286","127.8938239,36.2167726","128.5431166,36.134935"
"128.2185491,36.4146583","128.2660965,36.1634751","127.1581866,37.6443543","127.1581866,37.6443543","127.1441011,37.5040039","127.1581866,37.6443543","127.7467403,37.3995122","127.2293772,37.3957779","127.1441011,37.5040039","127.1441011,37.5040039","127.8942114,36.2168426","128.5431123,36.1351911"
"128.2177998,36.4152912","128.2659855,36.1647506","127.1590232,37.6450886","127.1590232,37.6450886","127.1445605,37.5047209","127.1590232,37.6450886","127.7474025,37.3995722","127.2307408,37.3954637","127.1445605,37.5047209","127.1445605,37.5047209","127.8947827,36.2169579","128.5429496,36.1365917"
"128.2170367,36.4159998","128.2658653,36.1658855","127.1592708,37.6452173","127.1592708,37.6452173","127.1446133,37.504804","127.1592708,37.6452173","127.7479088,37.3995936","127.2311661,37.3953412","127.1446133,37.504804","127.1446133,37.504804","127.8956171,36.2171733","128.5426989,36.1376333"
"128.2163869,36.4166663","128.2657829,36.1666659","127.1595477,37.6454002","127.1595477,37.6454002","127.1450659,37.5055075","127.1595477,37.6454002","127.7489945,37.399594","127.2333645,37.3947197","127.1450659,37.5055075","127.1450659,37.5055075","127.8961767,36.2173842","128.5424624,36.138408"
"128.2160823,36.4170107","128.265485,36.1699963","127.1599612,37.645697","127.1599612,37.645697","127.1451995,37.5057161","127.1599612,37.645697","127.7492849,37.3995961","127.2337592,37.3946124","127.1451995,37.5057161","127.1451995,37.5057161","127.8967041,36.2176061","128.5413567,36.1415306"
"128.2154499,36.4178692","128.2652994,36.1711515","127.1602495,37.6458664","127.1602495,37.6458664","127.1452265,37.5057532","127.1602495,37.6458664","127.7499989,37.3995694","127.2345983,37.3943835","127.1452265,37.5057532","127.1452265,37.5057532","127.8968859,36.2176956","128.5412495,36.1418317"
"128.2151956,36.418243","128.26513,36.1722524","127.1606747,37.6460911","127.1606747,37.6460911","127.1456692,37.5064026","127.1606747,37.6460911","127.7525498,37.399491","127.2348629,37.3943111","127.1456692,37.5064026","127.1456692,37.5064026","127.8970945,36.2178031","128.5411992,36.1419746"
"128.2150636,36.4184367","128.2650014,36.1726283","127.1612133,37.6463162","127.1612133,37.6463162","127.1471794,37.5086226","127.1612133,37.6463162","127.7527215,37.3994852","127.2349975,37.3942727","127.1471794,37.5086226","127.1471794,37.5086226","127.8980676,36.2183742","128.5409493,36.1427494"
"128.2144173,36.4196126","128.2645674,36.174426","127.161906,37.6465345","127.161906,37.6465345","127.1473155,37.5088114","127.161906,37.6465345","127.753126,37.3994807","127.2380474,37.3934213","127.1473155,37.5088114","127.1473155,37.5088114","127.899062,36.2189749","128.5409263,36.1428587"
"128.2142286,36.4199554","128.2643368,36.1752993","127.1622852,37.6466546","127.1622852,37.6466546","127.1475413,37.5091501","127.1622852,37.6466546","127.7534378,37.3994755","127.2396543,37.392967","127.1475413,37.5091501","127.1475413,37.5091501","127.8999951,36.2195623","128.5408616,36.1431747"
"128.2140124,36.4204579","128.2641816,36.1758088","127.1623746,37.6466828","127.1623746,37.6466828","127.1482995,37.5100916","127.1623746,37.6466828","127.7554262,37.3994487","127.2405928,37.3927338","127.1482995,37.5100916","127.1482995,37.5100916","127.9011031,36.2201789","128.5408114,36.1436665"
"128.2137918,36.4210957","128.2636643,36.1775061","127.1630741,37.6469164","127.1630741,37.6469164","127.148724,37.51053","127.1630741,37.6469164","127.7587082,37.3993992","127.2410032,37.3926491","127.148724,37.51053","127.148724,37.51053","127.9016474,36.2204511","128.5408125,36.144083"
"128.2136744,36.4214326","128.2623031,36.181972","127.1635327,37.6470331","127.1635327,37.6470331","127.1492458,37.5109696","127.1635327,37.6470331","127.7591432,37.3993938","127.2416611,37.3925405","127.1492458,37.5109696","127.1492458,37.5109696","127.9021326,36.2206731","128.5408249,36.1446076"
"128.2135133,36.4219961","128.2621673,36.1824191","127.1637782,37.6471447","127.1637782,37.6471447","127.1498911,37.5113862","127.1637782,37.6471447","127.7619338,37.3993696","127.2420126,37.3924827","127.1498911,37.5113862","127.1498911,37.5113862","127.9030793,36.2210765","128.5409124,36.1450828"
"128.2133282,36.4227338","128.2621609,36.1824417","127.1639696,37.6471759","127.1639696,37.6471759","127.1504123,37.511723","127.1639696,37.6471759","127.7631359,37.3993597","127.2422737,37.3924373","127.1504123,37.511723","127.1504123,37.511723","127.9038384,36.2213588","128.5410867,36.1457412"
"128.2133049,36.4228655","128.2613374,36.1851416","127.1659386,37.6476826","127.1659386,37.6476826","127.1509,37.5119741","127.1659386,37.6476826","127.764582,37.3993349","127.2431667,37.3923077","127.1509,37.5119741","127.1509,37.5119741","127.9049527,36.221676","128.5413365,36.1463079"
"128.213221,36.4233348","128.2600874,36.1892831","127.1675047,37.648053","127.1675047,37.648053","127.1513065,37.5121538","127.1675047,37.648053","127.7669569,37.3993403","127.2440437,37.3921996","127.1513065,37.5121538","127.1513065,37.5121538","127.9056835,36.2218421","128.5414604,36.146516"
"128.2132126,36.4233854","128.2596743,36.1907327","127.1685195,37.6482622","127.1685195,37.6482622","127.1518566,37.5123483","127.1685195,37.6482622","127.7681049,37.3993774","127.2454269,37.3920854","127.1518566,37.5123483","127.1518566,37.5123483","127.9061101,36.2219335","128.5417117,36.1469411"
"128.2131484,36.4240547","128.2594986,36.1915425","127.1696115,37.6484393","127.1696115,37.6484393","127.1524747,37.5125412","127.1696115,37.6484393","127.768114,37.3993774","127.2488393,37.3918818","127.1524747,37.5125412","127.1524747,37.5125412","127.9063674,36.2219886","128.5420624,36.1474078"
"128.21311,36.4249789","128.2594624,36.1917077","127.1702346,37.6485149","127.1702346,37.6485149","127.1534241,37.5127667","127.1702346,37.6485149","127.7701766,37.3995809","127.2499998,37.3918058","127.1534241,37.5127667","127.1534241,37.5127667","127.9067851,36.2220782","128.5426115,36.1480746"
"128.2131642,36.4260253","128.2592865,36.192733","127.1706108,37.6485439","127.1706108,37.6485439","127.1558303,37.5131387","127.1706108,37.6485439","127.7713479,37.3997837","127.252723,37.3916276","127.1558303,37.5131387","127.1558303,37.5131387","127.9074377,36.2221932","128.5438743,36.1495908"
"128.2133055,36.4270765","128.2592113,36.1933456","127.1714666,37.6485661","127.1714666,37.6485661","127.1563018,37.5132113","127.1714666,37.6485661","127.7717368,37.3998468","127.2542,37.3914901","127.1563018,37.5132113","127.1563018,37.5132113","127.9085866,36.2223209","128.5440211,36.1497635"
"128.2133918,36.427607","128.2591741,36.1936416","127.1717987,37.648577","127.1717987,37.648577","127.1570153,37.5133252","127.1717987,37.648577","127.7730043,37.4001161","127.255321,37.3913744","127.1570153,37.5133252","127.1570153,37.5133252","127.9098699,36.2223985","128.5441543,36.1499202"
