0,1,2,3,4,5,6,7,8,9
"129.2554972,35.4074344","127.1635869,35.9426581","127.7820248,36.2772021","127.4175605,37.5157936","128.5336867,36.092725","128.5368617,36.0739745","127.6860907,36.9114757","128.5847677,35.9459785","127.2907616,36.4747339","129.2554972,35.4074344"
"129.2557445,35.4079185","127.1631243,35.9429913","127.7831333,36.2780109","127.4182461,37.5159158","128.5336244,36.0931411","128.5369775,36.0749282","127.6859375,36.9112578","128.5822537,35.9461004","127.2901501,36.474658","129.2557445,35.4079185"
"129.2559829,35.4083496","127.161212,35.9444844","127.7835575,36.2783101","127.4183083,37.5159266","128.5335244,36.0939912","128.5369937,36.0757448","127.6859003,36.9111884","128.5812926,35.9461145","127.2895811,36.4745488","129.2559829,35.4083496"
"129.2562871,35.4088681","127.1597435,35.9456316","127.7842005,36.2787558","127.4187349,37.5159792","128.5335283,36.0943681","128.5369248,36.0766659","127.6858957,36.9111794","128.5781855,35.9461605","127.2888939,36.4743709","129.2562871,35.4088681"
"129.2566663,35.4094476","127.1596668,35.9456918","127.7842407,36.2787836","127.4188661,37.5159955","128.5335375,36.0953245","128.5368168,36.0772411","127.6858089,36.9109974","128.5767677,35.946184","127.2884623,36.474225","129.2566663,35.4094476"
"129.2571411,35.4101142","127.1594087,35.9458921","127.7847641,36.2791186","127.419459,37.516068","128.5335466,36.0954272","128.5361875,36.0803163","127.6857705,36.9109191","128.5759508,35.9462021","127.2880732,36.4740629","129.2571411,35.4101142"
"129.257165,35.4101481","127.1593553,35.9459343","127.7850643,36.2793019","127.4196061,37.5160853","128.5336009,36.09601","128.5357915,36.082304","127.6857299,36.9108317","128.5751074,35.9462214","127.2875905,36.4738358","129.257165,35.4101481"
"129.257579,35.4106542","127.1584163,35.9466674","127.7854894,36.2795352","127.4200621,37.5161009","128.5336009,36.0960136","128.5355873,36.0833326","127.6856554,36.9106596","128.574398,35.9462368","127.2869296,36.4734587","129.257579,35.4106542"
"129.2579853,35.4111576","127.1556705,35.9488098","127.7860149,36.2798207","127.4203382,37.516083","128.5337438,36.0969139","128.5352839,36.0848363","127.6854993,36.9101749","128.5741996,35.9462413","127.286738,36.4733285","129.2579853,35.4111576"
"129.2582518,35.4114603","127.155636,35.9488377","127.7864354,36.2800351","127.4205318,37.5160597","128.5337741,36.0971075","128.5347875,36.0873018","127.6850366,36.9086909","128.5736158,35.9462762","127.2863358,36.4730294","129.2582518,35.4114603"
"129.2584865,35.4117201","127.1554725,35.9489634","127.7868425,36.2802127","127.4207298,37.5160382","128.5339392,36.0980094","128.534515,36.0886312","127.6850241,36.9086504","128.5731619,35.9463326","127.2851069,36.4717876","129.2584865,35.4117201"
"129.2588173,35.4120452","127.1553734,35.9490443","127.7874693,36.2804816","127.420972,37.515996","128.5342241,36.0995747","128.5342409,36.0900066","127.6849166,36.908299","128.5726491,35.9464499","127.2849678,36.4716467","129.2588173,35.4120452"
"129.2592428,35.4124682","127.1553111,35.9490973","127.7878328,36.280616","127.421212,37.5159493","128.5342499,36.0996746","128.5340754,36.0908555","127.6843125,36.9063329","128.5722617,35.9465832","127.2841892,36.4710467","129.2592428,35.4124682"
"129.2595653,35.4127664","127.1552199,35.9491728","127.7887826,36.2809256","127.4220348,37.5157723","128.5346264,36.1015375","128.5338308,36.0921044","127.6842209,36.9060545","128.5718412,35.946806","127.2840655,36.4709581","129.2595653,35.4127664"
"129.2599314,35.4130937","127.1551175,35.9492554","127.7893456,36.2811091","127.4235152,37.5154695","128.5348368,36.1026698","128.5336867,36.092725","127.6841903,36.9059617","128.5716356,35.9469322","127.2839597,36.4708912","129.2599314,35.4130937"
"129.2605347,35.4135916","127.1543476,35.9498564","127.7897111,36.2811939","127.4238072,37.515412","128.5348846,36.1029263","128.5336244,36.0931411","127.6838137,36.9047661","128.5714556,35.9470709","127.2835084,36.4706281","129.2605347,35.4135916"
"129.2607788,35.4137765","127.1535507,35.9505375","127.7904957,36.2813831","127.4242554,37.5153276","128.5350495,36.1038075","128.5335244,36.0939912","127.6837797,36.9046381","128.5712498,35.9472666","127.2833167,36.4705231","129.2607788,35.4137765"
"129.2613669,35.4142295","127.1535061,35.9505825","127.7914773,36.2815394","127.4246991,37.5152548","128.5354105,36.1055867","128.5335283,36.0943681","127.6835566,36.903819","128.5709622,35.9476415","127.2831617,36.4704606","129.2613669,35.4142295"
"129.2623637,35.4149443","127.1530974,35.9509897","127.7921145,36.2816126","127.4251348,37.5152083","128.5354545,36.1058018","128.5335375,36.0953245","127.6834118,36.9033496","128.5708135,35.9478835","127.2827224,36.4702976","129.2623637,35.4149443"
"129.2627605,35.4152134","127.1529192,35.9511704","127.7930836,36.2816941","127.4253589,37.5151922","128.5355602,36.1063256","128.5335466,36.0954272","127.6833009,36.9029883","128.5706994,35.9481325","127.2812349,36.4697467","129.2627605,35.4152134"
"129.2634864,35.4157239","127.1528401,35.9512567","127.7939254,36.2817056","127.4261634,37.515162","128.5362792,36.110058","128.5336009,36.09601","127.6833375,36.9028007","128.5706125,35.9484325","127.2794308,36.4690763","129.2634864,35.4157239"
"129.2637772,35.4159297","127.1527598,35.9513512","127.7947315,36.281681","127.4264282,37.5151568","128.5368837,36.1131937","128.5336009,36.0960136","127.6833735,36.9023653","128.570562,35.9487999","127.2777571,36.4684701","129.2637772,35.4159297"
"129.2648153,35.4166665","127.1524678,35.9516947","127.7955587,36.2816411","127.4271242,37.5151509","128.5370703,36.1139521","128.5337438,36.0969139","127.6833897,36.9020948","128.5704723,35.9504506","127.2758483,36.4677714","129.2648153,35.4166665"
"129.2656926,35.4173045","127.1524478,35.9517181","127.7968096,36.2814703","127.4273403,37.5151501","128.5371772,36.1143884","128.5337741,36.0971075","127.6833849,36.901947","128.5704492,35.9508745","127.2741088,36.4671479","129.2656926,35.4173045"
"129.2671261,35.4183456","127.1523185,35.9518638","127.7976931,36.2813095","127.4294179,37.5151487","128.5371772,36.1143902","128.5339392,36.0980094","127.683371,36.9017902","128.5703493,35.9513577","127.2730819,36.4667808","129.2671261,35.4183456"
"129.2679674,35.418995","127.1522059,35.9519924","127.7989136,36.2810333","127.4294428,37.5151478","128.5374217,36.114984","128.5342241,36.0995747","127.6833223,36.9016054","128.5702367,35.9516409","127.2727943,36.4666775","129.2679674,35.418995"
"129.2684254,35.4193877","127.1519195,35.9523179","127.7997813,36.2808039","127.4295118,37.515146","128.5374917,36.1151529","128.5342499,36.0996746","127.6832219,36.9013766","128.570024,35.9519908","127.2725121,36.4665958","129.2684254,35.4193877"
"129.2686096,35.4195518","127.1518416,35.9523808","127.8006768,36.2805844","127.4305563,37.5151214","128.5377831,36.1156823","128.5346264,36.1015375","127.6829356,36.900893","128.567962,35.9548996","127.2721373,36.4665185","129.2686096,35.4195518"
"129.269014,35.4199128","127.1514165,35.952724","127.8034918,36.2794738","127.4310689,37.5150776","128.5400866,36.1192333","128.5348368,36.1026698","127.6827676,36.9005768","128.5678881,35.9550093","127.2717625,36.4664628","129.269014,35.4199128"
"129.2696664,35.4205352","127.1507915,35.9531405","127.8037397,36.2793677","127.43162,37.5150103","128.5403119,36.1197244","128.5348846,36.1029263","127.682126,36.899808","128.5677402,35.955227","127.2713809,36.4664233","129.2696664,35.4205352"
"129.2702992,35.4212183","127.1498991,35.9535932","127.8064732,36.2781986","127.4324485,37.5148774","128.5405989,36.1205072","128.5350495,36.1038075","127.682117,36.8998008","128.5676804,35.9553123","127.2711019,36.4663975","129.2702992,35.4212183"
"129.2706404,35.4216118","127.1490638,35.9539226","127.8099693,36.2767471","127.4345071,37.5145432","128.5406714,36.1207806","128.5354105,36.1055867","127.6817784,36.8995029","128.5676662,35.9553322","127.2709479,36.4663855","129.2706404,35.4216118"
"129.2710194,35.4220696","127.1480331,35.9542946","127.8103361,36.2765992","127.4350616,37.5144525","128.5410369,36.1227076","128.5354545,36.1058018","127.68136,36.8991339","128.5674476,35.9556497","127.270679,36.4663705","129.2710194,35.4220696"
"129.2713339,35.4224481","127.1478477,35.9543437","127.8146735,36.2748055","127.4356433,37.5143582","128.5410949,36.1229749","128.5355602,36.1063256","127.6811678,36.8990008","128.5673682,35.9557649","127.2703408,36.4663663","129.2713339,35.4224481"
"129.2715926,35.4227959","127.1475546,35.9544176","127.8154306,36.2745249","127.4359625,37.514297","128.5411375,36.1231737","128.5362792,36.110058","127.6806394,36.8986347","128.5664874,35.9570575","127.2699613,36.4663773","129.2715926,35.4227959"
"129.2718653,35.4231778","127.1462803,35.9547087","127.8162882,36.2743081","127.4362353,37.5142341","128.5413175,36.1240097","128.5368837,36.1131937","127.6799156,36.8982221","128.5664319,35.9571364","127.2697135,36.4663849","129.2718653,35.4231778"
"129.2719653,35.423317","127.1459362,35.954787","127.8179425,36.2739719","127.4365488,37.5141531","128.5414625,36.1247243","128.5370703,36.1139521","127.6785268,36.8975688","128.5662992,35.9573242","127.2691888,36.4664145","129.2719653,35.423317"
"129.272559,35.4242269","127.1455643,35.954868","127.8185244,36.2738685","127.436954,37.5139911","128.5419812,36.127647","128.5371772,36.1143884","127.6783301,36.8974762","128.5662601,35.957384","127.2689142,36.4664284","129.272559,35.4242269"
"129.2730594,35.425095","127.1454589,35.9548911","127.8195958,36.2736935","127.4374611,37.5137705","128.5420244,36.1278909","128.5371772,36.1143902","127.6761818,36.896468","128.5661709,35.9575183","127.268692,36.4664506","129.2730594,35.425095"
"129.2733016,35.4255413","127.1454267,35.9548982","127.8201399,36.2736091","127.4386361,37.513224","128.5422372,36.1289412","128.5374217,36.114984","127.6750717,36.8959522","128.5661068,35.9576108","127.2683302,36.4664931","129.2733016,35.4255413"
"129.273495,35.4259234","127.1452469,35.9549374","127.822471,36.2732494","127.4388433,37.5131277","128.5426852,36.1313867","128.5374917,36.1151529","127.6747493,36.8957994","128.5660546,35.9576888","127.268175,36.466519","129.273495,35.4259234"
"129.2736018,35.4261752","127.1450837,35.9549721","127.8231153,36.2731539","127.4406646,37.5122795","128.5426995,36.1314623","128.5377831,36.1156823","127.6726269,36.8948037","128.5659782,35.9577796","127.2675061,36.4666295","129.2736018,35.4261752"
"129.2747832,35.4288642","127.1450349,35.9549818","127.8237038,36.2730423","127.4409872,37.5121328","128.542775,36.1318746","128.5400866,36.1192333","127.6719235,36.894473","128.5657498,35.9580278","127.2672571,36.4666533","129.2747832,35.4288642"
"129.2749883,35.4293255","127.145038,35.9550251","127.8242222,36.2729481","127.4410246,37.5121157","128.5428823,36.1324281","128.5403119,36.1197244","127.6716539,36.8943499","128.5656031,35.9581715","127.2670427,36.4666962","129.2749883,35.4293255"
"129.275438,35.4303908","127.1450206,35.9551946","127.8246038,36.2728794","127.441183,37.5120436","128.5431219,36.1342426","128.5405989,36.1205072","127.6712449,36.8941585","128.5655549,35.9582188","127.2664374,36.4668158","129.275438,35.4303908"
"129.2765179,35.4329199","127.145016,35.955236","127.8255427,36.2726686","127.4413755,37.5119617","128.5431273,36.1343976","128.5406714,36.1207806","127.670482,36.8937891","128.5653321,35.9583876","127.2651249,36.4671666","129.2765179,35.4329199"
"129.2777579,35.4358118","127.144853,35.9562336","127.8263601,36.2724545","127.4415102,37.5119095","128.5431239,36.1345572","128.5410369,36.1227076","127.669289,36.8932761","128.5650066,35.9585879","127.2649684,36.4672222","129.2777579,35.4358118"
"129.2780866,35.4365796","127.1447994,35.956558","127.826925,36.2722943","127.4417014,37.5118438","128.5431166,36.134935","128.5410949,36.1229749","127.6685375,36.8929706","128.5649647,35.9586081","127.2645304,36.4673791","129.2780866,35.4365796"
"129.2781991,35.4368385","127.1445617,35.9578746","127.8282447,36.2718489","127.4419652,37.5117646","128.5431123,36.1351911","128.5411375,36.1231737","127.6679691,36.8927316","128.5645527,35.9588092","127.2639036,36.4676023","129.2781991,35.4368385"
"129.2792984,35.439389","127.1445333,35.9580341","127.8292173,36.2714658","127.4422526,37.5116836","128.5429496,36.1365917","128.5413175,36.1240097","127.6677466,36.8926382","128.5622527,35.9596266","127.2627493,36.4680238","129.2792984,35.439389"
"129.2801751,35.4414316","127.1444241,35.9586414","127.8301965,36.2710538","127.4424575,37.5116359","128.5426989,36.1376333","128.5414625,36.1247243","127.667577,36.8925501","128.5617029,35.95981","127.2586014,36.4695372","129.2801751,35.4414316"
"129.2808057,35.4429531","127.1443638,35.958973","127.8306454,36.2708407","127.4426216,37.5115982","128.5424624,36.138408","128.5419812,36.127647","127.6674533,36.8924755","128.5612707,35.959912","127.256277,36.4703925","129.2808057,35.4429531"
"129.2813218,35.4443744","127.1443411,35.9590983","127.8312365,36.2705605","127.4427336,37.5115856","128.5413567,36.1415306","128.5420244,36.1278909","127.6672117,36.8922991","128.5609299,35.9599701","127.2560994,36.470458","129.2813218,35.4443744"
"129.2815649,35.4452056","127.1442876,35.959401","127.8315663,36.2703702","127.4427958,37.5115784","128.5412495,36.1418317","128.5422372,36.1289412","127.6671274,36.8922379","128.5606642,35.9600058","127.2555887,36.4706499","129.2815649,35.4452056"
"129.281682,35.4456691","127.1442364,35.9596912","127.8320906,36.2700695","127.4430923,37.5115632","128.5411992,36.1419746","128.5426852,36.1313867","127.6669194,36.8920669","128.5605239,35.9600458","127.2523189,36.4718412","129.281682,35.4456691"
"129.2816964,35.4457256","127.1441033,35.9604373","127.8323194,36.269939","127.4435607,37.5115716","128.5409493,36.1427494","128.5426995,36.1314623","127.6667473,36.8919175","128.5603207,35.9601035","127.2513174,36.472262","129.2816964,35.4457256"
"129.2818439,35.4464186","127.1440806,35.9605635","127.832999,36.2695215","127.4451199,37.5116597","128.5409263,36.1428587","128.542775,36.1318746","127.6666292,36.8917933","128.5601001,35.9601153","127.2508601,36.4724918","129.2818439,35.4464186"
"129.2819663,35.4471749","127.1440612,35.9606716","127.8338138,36.2689693","127.4451256,37.5116597","128.5408616,36.1431747","128.5428823,36.1324281","127.6663828,36.8914881","128.5600115,35.9601179","127.2508187,36.4725116","129.2819663,35.4471749"
"129.2819664,35.4471776","127.1435945,35.9606387","127.833957,36.2688625","127.4455465,37.5116545","128.5408114,36.1436665","128.5431219,36.1342426","127.6662375,36.8912611","128.5597886,35.9601235","127.2504822,36.4726912","129.2819664,35.4471776"
"129.2820743,35.4480722","127.1435842,35.9607","127.8341656,36.2687023","127.445637,37.5116537","128.5408125,36.144083","128.5431273,36.1343976","127.6660595,36.8909404","128.5596689,35.9601227","127.2499991,36.4729606","129.2820743,35.4480722"
"129.2821783,35.4496907","127.143582,35.9607099","127.8349335,36.2681124","127.4458203,37.5116483","128.5408249,36.1446076","128.5431239,36.1345572","127.6658927,36.8906206","128.559115,35.9600844","127.249923,36.4730118","129.2821783,35.4496907"
"129.2823328,35.4525012","127.1435307,35.9610054","127.8354969,36.2676195","127.4458758,37.5116484","128.5409124,36.1450828","128.5431166,36.134935","127.6658014,36.8904459","128.5586729,35.9600269","127.2485767,36.4740782","129.2823328,35.4525012"
"129.2823386,35.4526129","127.1434886,35.9612478","127.8357587,36.2673861","127.4462718,37.5116197","128.5410867,36.1457412","128.5431123,36.1351911","127.6657214,36.8902955","128.5585506,35.9600055","127.2480144,36.4746874","129.2823386,35.4526129"
"129.2824413,35.4543207","127.1434262,35.9613144","127.836942,36.2663163","127.4462843,37.5116188","128.5413365,36.1463079","128.5429496,36.1365917","127.6655276,36.8899315","128.5583446,35.9600262","127.2477534,36.4749762","129.2824413,35.4543207"
"129.2826374,35.4580646","127.1433518,35.9613313","127.8380656,36.2653701","127.4464857,37.5115973","128.5414604,36.146516","128.5426989,36.1376333","127.6654183,36.8897262","128.5579195,35.9599957","127.2474239,36.4753667","129.2826374,35.4580646"
"129.2827516,35.4600949","127.1432765,35.9613229","127.8383797,36.2651303","127.4467437,37.511555","128.5417117,36.1469411","128.5424624,36.138408","127.6652502,36.8893433","128.55769,35.9599978","127.2471512,36.4758377","129.2827516,35.4600949"
