0,1,2,3,4,5,6,7,8,9
"129.0460599,35.3484087","129.1755141,36.0862196",,"128.2283497,36.2922492","128.583199,36.3333333","128.5608866,36.2036579",,"128.5872248,36.3169914","129.0460599,35.3484087","129.1755141,36.0862196"
"129.0460975,35.3489365","129.1767388,36.0864116",,"128.2275035,36.2934733","128.5831986,36.3333865","128.5609151,36.2037937",,"128.5870501,36.3177295","129.0460975,35.3489365","129.1767388,36.0864116"
"129.046086,35.3494893","129.1777228,36.086516",,"128.2272578,36.2938732","128.5831967,36.3334893","128.5609996,36.2041996",,"128.5870491,36.3177331","129.046086,35.3494893","129.1777228,36.086516"
"129.0460175,35.3501691","129.1786125,36.0865729",,"128.2268626,36.2946059","128.5831873,36.3339329","128.5611745,36.2052916",,"128.5869992,36.3184746","129.0460175,35.3501691","129.1786125,36.0865729"
"129.0459427,35.3509788","129.1788682,36.0865892",,"128.226678,36.2950019","128.5832992,36.3350164","128.5612123,36.2062",,"128.5870286,36.3199483","129.0459427,35.3509788","129.1788682,36.0865892"
"129.0457578,35.3535164","129.1800201,36.0865947",,"128.2265743,36.2952243","128.5833742,36.3354412","128.5611458,36.2074528",,"128.5870348,36.320234","129.0457578,35.3535164","129.1800201,36.0865947"
"129.0457396,35.3537736","129.1803674,36.0865808",,"128.2264618,36.2954576","128.5835962,36.3361893","128.5609866,36.2083494",,"128.5870366,36.3203665","129.0457396,35.3537736","129.1803674,36.0865808"
"129.0456473,35.3550523","129.1812429,36.0865459",,"128.2260639,36.2965102","128.5836114,36.3362414","128.560674,36.2095827",,"128.5869493,36.3212165","129.0456473,35.3550523","129.1812429,36.0865459"
"129.045505,35.3568248","129.18157,36.0865197",,"128.2260367,36.2965825","128.5838372,36.3369326","128.5605422,36.209958",,"128.5867999,36.3219328","129.045505,35.3568248","129.18157,36.0865197"
"129.0453609,35.3586208","129.1818549,36.0864968",,"128.2256874,36.2976998","128.5843625,36.3384162","128.560299,36.210648",,"128.5860864,36.3239829","129.0453609,35.3586208","129.1818549,36.0864968"
"129.0453494,35.3587661","129.1820855,36.0864782",,"128.2256744,36.2977396","128.5844991,36.3387828","128.5602872,36.2106824",,"128.5852329,36.3263021","129.0453494,35.3587661","129.1820855,36.0864782"
"129.0453244,35.3590162","129.18306,36.0863437",,"128.2254957,36.2982888","128.5848744,36.3398161","128.5602308,36.2107911",,"128.5848067,36.3274599","129.0453244,35.3590162","129.18306,36.0863437"
"129.0452734,35.3600897","129.1840009,36.086198",,"128.225301,36.2990337","128.5850747,36.3403579","128.559514,36.2121605",,"128.5845995,36.3280243","129.0452734,35.3600897","129.1840009,36.086198"
"129.0452814,35.3605683","129.1863175,36.0857264",,"128.2251617,36.2995079","128.5851863,36.3406949","128.5588983,36.213035",,"128.5839832,36.3297815","129.0452814,35.3605683","129.1863175,36.0857264"
"129.0453132,35.3610845","129.1879068,36.0853642",,"128.2234069,36.3054632","128.5852864,36.3409996","128.5581694,36.213924",,"128.5837367,36.3304833","129.0453132,35.3610845","129.1879068,36.0853642"
"129.0454192,35.3617359","129.1891118,36.0850551",,"128.2233874,36.3055291","128.5852922,36.3410149","128.5574693,36.2146469",,"128.5834749,36.3312916","129.0454192,35.3617359","129.1891118,36.0850551"
"129.0457884,35.3629186","129.1901476,36.0847773",,"128.2232244,36.3060827","128.5854369,36.3414075","128.5560868,36.2160745",,"128.5833139,36.3320558","129.0457884,35.3629186","129.1901476,36.0847773"
"129.045924,35.3632766","129.1909101,36.0845493",,"128.2231618,36.3062995","128.5856617,36.3420248","128.5552133,36.2170586",,"128.5832888,36.3321723","129.045924,35.3632766","129.1909101,36.0845493"
"129.0467618,35.365133","129.1920847,36.0841658",,"128.2220995,36.309958","128.5859116,36.3427744","128.5550089,36.2173308",,"128.5832424,36.332683","129.0467618,35.365133","129.1920847,36.0841658"
"129.0479174,35.367896","129.1932334,36.0837674",,"128.2215495,36.3117995","128.5860374,36.3432411","128.5549412,36.2174207",,"128.583199,36.3333333","129.0479174,35.367896","129.1932334,36.0837674"
"129.0489306,35.3702848","129.1944246,36.0833331",,"128.2214989,36.311991","128.5861243,36.3436415","128.5545452,36.2180931",,"128.5831986,36.3333865","129.0489306,35.3702848","129.1944246,36.0833331"
"129.0491515,35.3707887","129.1949217,36.0831071",,"128.221203,36.312997","128.5861535,36.3439009","128.5541755,36.2189825",,"128.5831967,36.3334893","129.0491515,35.3707887","129.1949217,36.0831071"
"129.0493891,35.3713563","129.1957619,36.0827247",,"128.220937,36.3139912","128.5861802,36.3441422","128.5540036,36.2196872",,"128.5831873,36.3339329","129.0493891,35.3713563","129.1957619,36.0827247"
"129.0499367,35.372708","129.1971022,36.0820972",,"128.2208245,36.3144832","128.586183,36.3443387","128.5539374,36.220391",,"128.5832992,36.3350164","129.0499367,35.372708","129.1971022,36.0820972"
"129.0503622,35.3738908","129.1972748,36.0820163",,"128.2207241,36.3149499","128.586183,36.3443414","128.5539493,36.2209408",,"128.5833742,36.3354412","129.0503622,35.3738908","129.1972748,36.0820163"
"129.0507117,35.3749556","129.1975056,36.0819022",,"128.2206625,36.3153911","128.5861683,36.3448031","128.554037,36.2215909",,"128.5835962,36.3361893","129.0507117,35.3749556","129.1975056,36.0819022"
"129.0510097,35.3758588","129.1987187,36.0813027",,"128.220624,36.3158079","128.5861618,36.3449826","128.5541744,36.2221324",,"128.5836114,36.3362414","129.0510097,35.3758588","129.1987187,36.0813027"
"129.0510927,35.376111","129.1997948,36.0806834",,"128.2205876,36.3162093","128.586101,36.3454186","128.5546415,36.2235248",,"128.5838372,36.3369326","129.0510927,35.376111","129.1997948,36.0806834"
"129.0511266,35.3762152","129.2006148,36.0801868",,"128.2205866,36.3162246","128.5860176,36.3458322","128.5547023,36.2237442",,"128.5843625,36.3384162","129.0511266,35.3762152","129.2006148,36.0801868"
"129.0519184,35.3787583","129.2013205,36.0797495",,"128.2205615,36.3166413","128.5859312,36.346108","128.5550957,36.2250335",,"128.5844991,36.3387828","129.0519184,35.3787583","129.2013205,36.0797495"
"129.0519219,35.3787682","129.2016109,36.0795696",,"128.2205623,36.3170992","128.585759,36.3465476","128.5551608,36.2252412",,"128.5848744,36.3398161","129.0519219,35.3787682","129.2016109,36.0795696"
"129.0519782,35.3789496","129.2025961,36.0789588",,"128.2205992,36.3178329","128.5856056,36.3468988","128.5552491,36.2255244",,"128.5850747,36.3403579","129.0519782,35.3789496","129.2025961,36.0789588"
"129.0521459,35.3794874","129.2037957,36.0782503",,"128.2211274,36.3229377","128.5853236,36.3473729","128.5554897,36.2262849",,"128.5851863,36.3406949","129.0521459,35.3794874","129.2037957,36.0782503"
"129.0524264,35.3803403","129.2041391,36.078058",,"128.2211372,36.3230332","128.5850713,36.3477457","128.5564764,36.2294099",,"128.5852864,36.3409996","129.0524264,35.3803403","129.2041391,36.078058"
"129.0525017,35.3805882","129.2053483,36.0773818",,"128.2211753,36.3234179","128.5847661,36.3481523","128.5566135,36.2298459",,"128.5852922,36.3410149","129.0525017,35.3805882","129.2053483,36.0773818"
"129.0531701,35.3826091","129.2059568,36.077072",,"128.2214115,36.3258416","128.5844582,36.3485328","128.5566623,36.2299996",,"128.5854369,36.3414075","129.0531701,35.3826091","129.2059568,36.077072"
"129.0533803,35.3832952","129.2067597,36.0766631",,"128.2214494,36.3264409","128.5841514,36.3489106","128.5569999,36.231266",,"128.5856617,36.3420248","129.0533803,35.3832952","129.2067597,36.0766631"
"129.0538758,35.3845645","129.2092564,36.0755033",,"128.2214671,36.3266725","128.5809941,36.3527679","128.557349,36.2331498",,"128.5859116,36.3427744","129.0538758,35.3845645","129.2092564,36.0755033"
"129.0542949,35.3856365","129.2149231,36.0729515",,"128.2214834,36.3268662","128.580011,36.3539685","128.5577369,36.235841",,"128.5860374,36.3432411","129.0542949,35.3856365","129.2149231,36.0729515"
"129.0559553,35.3893134","129.2167837,36.0721135",,"128.2215617,36.3278664","128.5765928,36.358167","128.5579248,36.2371492",,"128.5861243,36.3436415","129.0559553,35.3893134","129.2167837,36.0721135"
"129.0563675,35.3903106","129.2186066,36.071277",,"128.2215998,36.333333","128.5760162,36.3588681","128.5579402,36.2372194",,"128.5861535,36.3439009","129.0563675,35.3903106","129.2186066,36.071277"
"129.0563675,35.3903115","129.2187638,36.0712053",,"128.2216371,36.3343497","128.5756917,36.3592632","128.5581866,36.2383243",,"128.5861802,36.3441422","129.0563675,35.3903115","129.2187638,36.0712053"
"129.0563825,35.3903474","129.2201249,36.0705827",,"128.2216743,36.3350076","128.5736286,36.3617708","128.5585997,36.2394159",,"128.586183,36.3443387","129.0563825,35.3903474","129.2201249,36.0705827"
"129.0564644,35.3905961","129.2213234,36.0700445",,"128.2216781,36.3350509","128.5733137,36.362219","128.5588147,36.2398432",,"128.586183,36.3443414","129.0564644,35.3905961","129.2213234,36.0700445"
"129.0567239,35.3913825","129.2246123,36.0685666",,"128.2217493,36.3357662","128.5730332,36.3626479","128.5591017,36.2404113",,"128.5861683,36.3448031","129.0567239,35.3913825","129.2246123,36.0685666"
"129.056958,35.3922793","129.225899,36.0679495",,"128.2218418,36.3362516","128.5728103,36.3630565","128.559112,36.2404328",,"128.5861618,36.3449826","129.056958,35.3922793","129.225899,36.0679495"
"129.0569628,35.3922982","129.2267745,36.0675159",,"128.2219696,36.3368152","128.5726609,36.3633814","128.5596278,36.2412982",,"128.586101,36.3454186","129.0569628,35.3922982","129.2267745,36.0675159"
"129.0571805,35.3934863","129.2280497,36.0668331",,"128.2222371,36.3376664","128.5724767,36.3638483","128.5598373,36.2416497",,"128.5860176,36.3458322","129.0571805,35.3934863","129.2280497,36.0668331"
"129.0574647,35.3950352","129.2295247,36.0658914",,"128.2225616,36.3384163","128.5723695,36.3641575","128.5617771,36.2448645",,"128.5859312,36.346108","129.0574647,35.3950352","129.2295247,36.0658914"
"129.0575039,35.3952997","129.2308124,36.064966",,"128.2228369,36.3390331","128.5723621,36.3641837","128.5618603,36.2450089",,"128.585759,36.3465476","129.0575039,35.3952997","129.2308124,36.064966"
"129.0582492,35.3993553","129.2315124,36.064433",,"128.2231839,36.3396882","128.5722982,36.3644043","128.5621499,36.2455165",,"128.5856056,36.3468988","129.0582492,35.3993553","129.2315124,36.064433"
"129.0583293,35.3997997","129.2316336,36.0643411",,"128.2233495,36.3399991","128.5722802,36.3644757","128.5623992,36.2459317",,"128.5853236,36.3473729","129.0583293,35.3997997","129.2316336,36.0643411"
"129.0589801,35.4036915","129.2327365,36.0634995",,"128.223812,36.3407248","128.5722115,36.3647476","128.5627294,36.2464796",,"128.5850713,36.3477457","129.0589801,35.4036915","129.2327365,36.0634995"
"129.0591491,35.4046332","129.2333604,36.0630388",,"128.2244249,36.3415748","128.5721519,36.3651124","128.5633522,36.2475153",,"128.5847661,36.3481523","129.0591491,35.4046332","129.2333604,36.0630388"
"129.0594043,35.4055324","129.233899,36.0626416",,"128.2247749,36.3420577","128.5721008,36.3655347","128.5637245,36.2481332",,"128.5844582,36.3485328","129.0594043,35.4055324","129.233899,36.0626416"
"129.0595802,35.4060882","129.2354287,36.0615152",,"128.2255999,36.3431832","128.5720678,36.3659686","128.564387,36.2492172",,"128.5841514,36.3489106","129.0595802,35.4060882","129.2354287,36.0615152"
"129.060128,35.4075985","129.2356024,36.0613873",,"128.2268366,36.3448408","128.572097,36.3666346","128.5648662,36.2499999",,"128.5809941,36.3527679","129.060128,35.4075985","129.2356024,36.0613873"
"129.0614622,35.4104311","129.2358755,36.0611869",,"128.2289036,36.3476941","128.5721486,36.3671498","128.5649825,36.2502054",,"128.580011,36.3539685","129.0614622,35.4104311","129.2358755,36.0611869"
"129.0616095,35.4107565","129.2366314,36.0606197",,"128.2289499,36.3477578","128.5721985,36.3674513","128.5662843,36.2523853",,"128.5765928,36.358167","129.0616095,35.4107565","129.2366314,36.0606197"
"129.0616855,35.4109295","129.239995,36.0580838",,"128.2294368,36.3484581","128.5723402,36.3679513","128.5670291,36.2536237",,"128.5760162,36.3588681","129.0616855,35.4109295","129.239995,36.0580838"
"129.0618392,35.4112485","129.2412435,36.057157",,"128.2305226,36.3499227","128.5724493,36.3683497","128.5671065,36.2537519",,"128.5756917,36.3592632","129.0618392,35.4112485","129.2412435,36.057157"
"129.0619059,35.4113946","129.2418122,36.056716",,"128.2305372,36.3499415","128.5724828,36.368435","128.5683693,36.255842",,"128.5736286,36.3617708","129.0619059,35.4113946","129.2418122,36.056716"
"129.0631523,35.4141183","129.2422156,36.0564307",,"128.2306874,36.3501489","128.5726618,36.3688832","128.5684149,36.2559183",,"128.5733137,36.362219","129.0631523,35.4141183","129.2422156,36.0564307"
"129.0633248,35.4144956","129.2429242,36.0558913",,"128.2317115,36.3515661","128.5728995,36.3693913","128.5684741,36.256016",,"128.5730332,36.3626479","129.0633248,35.4144956","129.2429242,36.0558913"
"129.0633455,35.4145414","129.2431929,36.0556935",,"128.2328282,36.3531198","128.5731364,36.3698409","128.5692844,36.2574061",,"128.5728103,36.3630565","129.0633455,35.4145414","129.2431929,36.0556935"
"129.0635743,35.4150415","129.2434442,36.0555087",,"128.2340273,36.3547649","128.5733105,36.3701828","128.5695865,36.2579245",,"128.5726609,36.3633814","129.0635743,35.4150415","129.2434442,36.0555087"
"129.064424,35.4166659","129.2441368,36.0549992",,"128.234637,36.3556068","128.5735614,36.3706745","128.5703124,36.2589998",,"128.5724767,36.3638483","129.064424,35.4166659","129.2441368,36.0549992"
"129.065203,35.4183922","129.2445414,36.0547229",,"128.2348617,36.3559164","128.5737493,36.3710415","128.5705745,36.259358",,"128.5723695,36.3641575","129.065203,35.4183922","129.2445414,36.0547229"
"129.0653193,35.4186522","129.2451495,36.0543075",,"128.2353624,36.3566499","128.5740744,36.3716661","128.570974,36.2598413",,"128.5723621,36.3641837","129.0653193,35.4186522","129.2451495,36.0543075"
"129.0653412,35.4187006","129.2461947,36.0536784",,"128.2355875,36.3570082","128.5753999,36.3742576","128.5716866,36.2605913",,"128.5722982,36.3644043","129.0653412,35.4187006","129.2461947,36.0536784"
"129.065703,35.419757","129.2469975,36.0531871",,"128.236271,36.3581003","128.5757374,36.3749659","128.5723716,36.261273",,"128.5722802,36.3644757","129.065703,35.419757","129.2469975,36.0531871"
"129.0661981,35.4215511","129.2482618,36.0524745",,"128.236837,36.3591416","128.5760991,36.3758163","128.5726583,36.2615571",,"128.5722115,36.3647476","129.0661981,35.4215511","129.2482618,36.0524745"
"129.066313,35.4219652","129.2494622,36.0518909",,"128.2368825,36.359236","128.5763371,36.3764245","128.5728896,36.2617849",,"128.5721519,36.3651124","129.066313,35.4219652","129.2494622,36.0518909"
"129.0668484,35.4249271","129.2499993,36.0516325",,"128.2372178,36.3599281","128.5764554,36.3767543","128.5735564,36.2624397",,"128.5721008,36.3655347","129.0668484,35.4249271","129.2499993,36.0516325"
"129.0668751,35.4250548","129.2500994,36.0515913",,"128.2373009,36.3601097","128.5765621,36.3770544","128.5741862,36.2630696",,"128.5720678,36.3659686","129.0668751,35.4250548","129.2500994,36.0515913"
"129.0670619,35.4259413","129.2514499,36.0509658",,"128.2376926,36.3609872","128.5765702,36.3770769","128.5742686,36.2631536",,"128.572097,36.3666346","129.0670619,35.4259413","129.2514499,36.0509658"
"129.0674992,35.4282743","129.2523994,36.0505832",,"128.2379313,36.3616014","128.5768103,36.3777517","128.5746747,36.2636242",,"128.5721486,36.3671498","129.0674992,35.4282743","129.2523994,36.0505832"
"129.0677625,35.4294664","129.2530492,36.0503493",,"128.2381242,36.3620744","128.5769115,36.3780582","128.575127,36.264216",,"128.5721985,36.3674513","129.0677625,35.4294664","129.2530492,36.0503493"
"129.06809,35.4306206","129.2531252,36.050322",,"128.2383374,36.3626997","128.577187,36.3788743","128.5752773,36.2644616",,"128.5723402,36.3679513","129.06809,35.4306206","129.2531252,36.050322"
"129.0683512,35.4313123","129.2537374,36.0500994",,"128.2384239,36.3630075","128.5776873,36.3805583","128.5754499,36.2647873",,"128.5724493,36.3683497","129.0683512,35.4313123","129.2537374,36.0500994"
"129.0684438,35.4315428","129.2542381,36.0499497",,"128.238462,36.3631497","128.5778743,36.3811831","128.5756809,36.2653217",,"128.5724828,36.368435","129.0684438,35.4315428","129.2542381,36.0499497"
"129.0689992,35.4329159","129.2547122,36.0498075",,"128.238699,36.3639244","128.5779326,36.3813647","128.5756867,36.2653333",,"128.5726618,36.3688832","129.0689992,35.4329159","129.2547122,36.0498075"
"129.0696496,35.4341913","129.2555815,36.0495622",,"128.2388854,36.3646625","128.5780095,36.3816056","128.5765873,36.2676078",,"128.5728995,36.3693913","129.0696496,35.4341913","129.2555815,36.0495622"
"129.0706438,35.4358048","129.2570501,36.0492089",,"128.2390499,36.365316","128.5780747,36.3818078","128.5766623,36.2678019",,"128.5731364,36.3698409","129.0706438,35.4358048","129.2570501,36.0492089"
