smiles,FP,xtb_homo_ev,xtb_lumo_ev,xtb_gap_ev,xtb_mol_c6_au,xtb_mol_c8_au,xtb_charge_mean,xtb_charge_std,xtb_charge_min,xtb_charge_max,xtb_charge_range,xtb_charge_abs_mean,xtb_charge_abs_max,xtb_charge_median,xtb_charge_q25,xtb_charge_q75,xtb_radius_gyration,xtb_max_distance,xtb_mean_dist_from_com,xtb_charge_iqr,xtb_charge_skew_proxy,xtb_charge_tail_ratio,xtb_softness_inv_gap,xtb_electronegativity,xtb_geom_compactness_rg_over_maxdist,xtb_geom_com_ratio,xtb_hardness_gap_half,xtb_dispersion_balance_c8_c6,xtb_size_density_proxy,xtb_charge_extreme_balance,xtb_total_energy,xtb_dipole_debye,xtb_inertia_1,xtb_inertia_2
"	CC/C=C/CCCC",287.15,0.04528753,0.04528753,0.04528753,10006.04208,214959.2369,-4.17E-10,0.221515696,-0.26211754,0.31310572,0.57522326,0.215347593,0.31310572,-0.050930295,-0.220033473,0.21109872,2.148392481,6.911332037,2.412547242,0.431132193,0.229917317,1.453955049,22.08113359,-0.04528753,0.310850711,0.34907124,0.022643765,21.48294354,1447.773312,1.194524105,-25.26823232,0.123,106.2031806,733.9323225
"	CCC/C=C/CCC",285.65,0.0777355,0.0777355,0.0777355,10148.60622,216699.9486,4.17E-10,0.218989695,-0.2309326,0.27325467,0.50418727,0.216073845,0.27325467,-0.141447445,-0.213446933,0.237379158,2.085808781,6.788448888,2.398660775,0.45082609,0.64590914,1.264635572,12.86413543,-0.0777355,0.307258523,0.353344455,0.03886775,21.35268075,1494.981605,1.183265897,-25.2657286,0.392,126.8715378,630.9336731
C=CCCCCCCCCCCCCCCCCCC,443,0.01197669,0.01197669,0.01197669,57679.90504,1243770.162,-1.67E-10,0.229200576,-0.2905724,0.35407076,0.64464316,0.220539452,0.35407076,-0.09020226,-0.234249603,0.229554793,2.978367973,10.69842708,3.33218797,0.463804395,0.393551628,1.605475832,83.49552338,-0.01197669,0.278393071,0.311465222,0.005988345,21.56331848,5391.437881,1.218528532,-63.2223755,-0.109,619.3337786,7902.423372
"	C1=CCC(C=C)CC1",288.15,0.1215947,0.1215947,0.1215947,7526.301675,174209.2785,1.00E-09,0.21864656,-0.22832928,0.26270735,0.49103663,0.215367351,0.26270735,-0.009187385,-0.221520818,0.24283563,2.054478049,6.002928175,2.280022118,0.464356448,0.042019348,1.219810472,8.22404266,-0.1215947,0.342245982,0.379818324,0.06079735,23.14673077,1253.771735,1.150563563,-23.19945425,0.442,120.2513053,349.5194584
"	C=CCC=C",220,0.02893304,0.02893304,0.02893304,3022.548252,69260.706,7.69E-10,0.1940472,-0.21906732,0.26173889,0.48080621,0.185228567,0.26173889,-0.0546005,-0.20098484,0.20167311,1.797268039,5.572016119,2.008026739,0.40265795,0.281377421,1.413058981,34.56256238,-0.02893304,0.322552556,0.360377051,0.01446652,22.91467339,542.4514552,1.194787474,-14.7099233,-0.083,25.81467511,213.5981274
"	c1(C(C)C)cc(C(C)C)ccc1",343.15,0.039982,0.039982,0.039982,15641.90749,360649.5739,-3.33E-10,0.212415851,-0.24911936,0.28749499,0.53661435,0.206066005,0.28749499,-0.08531465,-0.217244068,0.230827903,2.431147876,6.827670367,2.551608816,0.44807197,0.401639752,1.395159721,25.01125506,-0.039982,0.356072825,0.373715877,0.019991,23.05662364,2290.958211,1.154045153,-34.87888906,-0.023,391.8218928,823.9627072
c1(C(C)C)ccc(C(C)C)cc1,349.15,0.11066283,0.11066283,0.11066283,15346.26966,354735.6038,6.67E-10,0.201007478,-0.26500842,0.29947338,0.5644818,0.192759897,0.29947338,-0.054226495,-0.208705563,0.21059017,2.446852594,6.724176791,2.542026595,0.419295732,0.269773524,1.553608319,9.03645786,-0.11066283,0.363888796,0.378042796,0.055331415,23.11542881,2282.252554,1.130052321,-34.87888983,0.064,222.7050547,1173.808569
c1(CCCCCCCCCC)ccccc1,409,0.15141365,0.15141365,0.15141365,30445.91949,694751.7497,4.76E-10,0.227797341,-0.27088998,0.33410922,0.6049992,0.217632767,0.33410922,-0.08753808,-0.233640033,0.251672062,2.665637389,9.404558749,2.93445119,0.485312095,0.384280519,1.535197224,6.60442437,-0.15141365,0.283440984,0.312024335,0.075706825,22.81920735,3237.357573,1.233376074,-47.5249651,-0.648,529.5650695,3225.672645
"	c1ccccc1C(C)c2ccccc2",392,0.07899806,0.07899806,0.07899806,16084.67363,403985.3274,-5.95E-18,0.214410342,-0.22530722,0.32174716,0.54705438,0.206794779,0.32174716,-0.10516593,-0.207118165,0.235919168,2.492351203,6.823239497,2.553655421,0.443037333,0.490489072,1.555876609,12.6585387,-0.07899806,0.365273886,0.374258506,0.03949903,25.11616567,2357.336809,1.428037504,-37.09056385,0.265,368.2246561,1220.865875
"	c1ccccc1(CCCCCC)",356.15,0.01100215,0.01100215,0.01100215,16094.1531,371853.7285,-3.33E-10,0.211773065,-0.23214223,0.28917134,0.52131357,0.20375027,0.28917134,-0.08207909,-0.216353,0.222049735,2.379015274,6.907113981,2.543747758,0.438402735,0.387580401,1.419243962,90.89132578,-0.01100215,0.344429711,0.368279395,0.005501075,23.10489568,2330.083613,1.245664522,-34.87140006,0.196,162.9032096,1866.594808
c1ccccc1(CCCCCCCCCCCCC),442,0.03871524,0.03871524,0.03871524,43298.41266,971696.5712,1.96E-10,0.221010884,-0.2698858,0.33625099,0.60613679,0.213206194,0.33625099,0.04014827,-0.23373328,0.20320867,2.894627814,9.296887426,3.049131625,0.43694195,-0.181657433,1.577116426,25.82962162,-0.03871524,0.311354508,0.327973383,0.01935762,22.44185206,4657.302027,1.245901007,-57.01458651,-0.035,786.8290825,5374.198232
"	c1(C)c(C)c(CC)ccc1",338.15,0.02019921,0.02019921,0.02019921,10984.83679,258467.6604,4.17E-10,0.214137718,-0.25016025,0.28239065,0.5325509,0.208658719,0.28239065,-0.095100595,-0.2118611,0.225433225,2.231380722,6.458652263,2.408889285,0.437294325,0.444109502,1.353361373,49.50688665,-0.02019921,0.345487051,0.37297089,0.010099605,23.52949483,1700.793965,1.128839014,-28.54935742,-0.058,256.9320119,449.9238812
"	c1(C=C)cc(C=C)ccc1",340.15,0.04372727,0.04372727,0.04372727,8581.974098,217095.2222,1.00E-09,0.212903336,-0.21901737,0.27268805,0.49170542,0.204063975,0.27268805,-0.09689863,-0.202127645,0.238914238,2.276113015,6.00679904,2.324743232,0.441041883,0.455129697,1.336287064,22.86902429,-0.04372727,0.378922784,0.387018646,0.021863635,25.29665316,1428.71004,1.245052162,-26.43544282,-0.393,149.7179716,645.709954
c1(c2ccccc2)cccc2ccccc21,438,0.07694376,0.07694376,0.07694376,19050.25607,501548.6888,7.14E-10,0.232804533,-0.22808753,0.32043307,0.5485206,0.224235437,0.32043307,-0.17312755,-0.19932209,0.270020718,2.59294565,7.965476906,2.591491847,0.469342808,0.743660566,1.429002811,12.9965055,-0.07694376,0.325522964,0.325340451,0.03847188,26.32766127,2391.602699,1.404868868,-40.3542812,-0.039,477.1838698,1355.588611
c1(CCCCCCCCC)cccc2ccccc21,459,0.01463773,0.01463773,0.01463773,37959.16807,900767.5493,3.70E-18,0.233770008,-0.28255711,0.34076143,0.62331854,0.228838814,0.34076143,-0.11915508,-0.22950998,0.23515544,2.868950797,8.848022483,3.014062932,0.46466542,0.509710725,1.489089304,68.31660373,-0.01463773,0.324247684,0.3406482,0.007318865,23.72990756,4290.130155,1.205991348,-53.95253535,0.818,857.3698815,3901.233193
c1(CCCCCCCCCC)cccc2ccccc21,450.15,0.03521159,0.03521159,0.03521159,42960.97175,1017563.839,-2.08E-10,0.234762452,-0.26194006,0.3455633,0.60750336,0.228193767,0.3455633,-0.070901095,-0.24039265,0.237227015,3.078411519,12.15039023,3.174223367,0.477619665,0.302012073,1.514341536,28.39973997,-0.03521159,0.253359066,0.261244561,0.017605795,23.68577334,3535.768888,1.319245708,-57.11601232,0.42,527.0959311,5239.718973
C1=CC2=C(C=C1)C1=CC=CC3=C1C2=CC=C3,462,0.04127848,0.04127848,0.04127848,16323.29186,435481.4064,0,0.21347415,-0.20461767,0.34494593,0.5495636,0.204616441,0.34494593,-0.136460045,-0.18116178,0.223017855,2.534259444,6.701585488,2.552016051,0.404179635,0.639234517,1.685817272,24.22569823,-0.04127848,0.378158191,0.380807804,0.02063924,26.67852846,2435.735825,1.685807145,-39.35336845,0.092,486.9698984,1006.533033
C1C(C2(C)(C))CC2C(C)=C1,305,0.0458661,0.0458661,0.0458661,12336.90375,281629.3051,3.85E-10,0.212237247,-0.22910418,0.34300301,0.57210719,0.206927718,0.34300301,-0.0957681,-0.21852641,0.209443995,2.244717149,6.913715089,2.464909785,0.427970405,0.451231355,1.657598185,21.80259494,-0.0458661,0.324675969,0.35652464,0.02293305,22.82819991,1784.410203,1.497148633,-29.54992169,0.091,264.2082197,421.1990549
C1C(=C)C(C2)C(C)(C)C2C1,310.65,0.03027591,0.03027591,0.03027591,11400.11232,256538.2903,3.85E-10,0.186376722,-0.22323422,0.24473769,0.46797191,0.176961121,0.24473769,-0.078521165,-0.191081708,0.198504475,2.172227319,7.587253922,2.53048026,0.389586183,0.4213035,1.383002596,33.02956046,-0.03027591,0.286299542,0.333517276,0.015137955,22.50313707,1502.534704,1.096326943,-29.54422008,0.087,266.9568547,401.0433827
"	[2H][2H]",17,0.34742148,0.34742148,0.34742148,30.481899,368.475859,0,0,0,0,0,0,0,0,0,0,1.461522112,2.923044224,1.461522112,0,0,0,2.878348224,-0.34742148,0.5,0.5,0.17371074,12.08834984,10.42813473,0,-0.979101338,0,0,0.490665766
"	CCCCC=O",285.15,0.20665447,0.20665447,0.20665447,4270.373836,92313.62524,-1.25E-09,0.25964001,-0.45430736,0.33980774,0.7941151,0.247547596,0.45430736,-0.142296065,-0.200975715,0.258587113,1.765536091,5.611810294,2.00085594,0.459562828,0.548051373,1.835232363,4.838995256,-0.20665447,0.314610794,0.35654376,0.103327235,21.61722341,760.9619022,0.74796882,-19.84665663,-0.038,52.39508679,339.2873407
"	CCCCCCC=O",308.15,0.05283074,0.05283074,0.05283074,7784.420887,170564.8973,-9.09E-10,0.250134889,-0.49352501,0.35227443,0.84579944,0.234950094,0.49352501,-0.107964535,-0.22669874,0.254855658,2.097204541,6.691747457,2.387009261,0.481554398,0.43162525,2.100552515,18.9283739,-0.05283074,0.313401627,0.356709406,0.02641537,21.91105797,1163.286711,0.713792458,-26.17529311,0.248,121.0200483,616.0734045
"	CCCCCC=O",300,0.01217093,0.01217093,0.01217093,5909.981055,128969.4135,5.26E-10,0.262209189,-0.5232018,0.29845751,0.82165931,0.249713933,0.5232018,-0.08210737,-0.23051606,0.25303459,1.911091073,5.963066674,2.1292401,0.48355065,0.313136892,2.095204674,82.16299,-0.01217093,0.32048796,0.357071322,0.006085465,21.82230574,991.0975977,0.570444349,-23.0117002,0.313,39.8453932,642.5953362
CCCCCCCCC=O,336.15,0.06911841,0.06911841,0.06911841,12761.2824,279338.7576,-3.57E-10,0.249434237,-0.55601323,0.38515117,0.9411644,0.229960155,0.55601323,-0.042870015,-0.22372397,0.231458513,2.330390765,7.22130868,2.491021256,0.455182483,0.171869007,2.417867699,14.4679254,-0.06911841,0.32271031,0.344954269,0.034559205,21.88955224,1767.170323,0.692701449,-32.50387921,-0.235,115.1924267,1663.406816
"	CCCCC(CC)C=O",317.59,0.17457575,0.17457575,0.17457575,10316.34216,225423.3469,-1.11E-18,0.258915763,-0.52641165,0.32566652,0.85207817,0.247564604,0.52641165,0.07562843,-0.24382914,0.24658439,2.062067234,6.056820969,2.264122504,0.49041353,-0.292096661,2.126360722,5.728172441,-0.17457575,0.340453721,0.373813675,0.087287875,21.85109251,1703.26021,0.61865371,-29.3391235,0.532,269.6600794,593.3097919
CCCCCCCCCC=O,358.15,0.02637555,0.02637555,0.02637555,15512.59001,341113.476,-3.23E-10,0.249433194,-0.56227441,0.35701238,0.91928679,0.236227045,0.56227441,-0.07994721,-0.24082759,0.240503655,2.336502819,8.181698311,2.583298471,0.481331245,0.320515519,2.38022877,37.91390132,-0.02637555,0.285576751,0.315741106,0.013187775,21.98945991,1896.011001,0.634943319,-35.66811979,0.033,247.0201682,1761.067785
c1(O)ccccc1(C=O),349.15,0.17126999,0.17126999,0.17126999,4471.752656,114061.5987,-2.22E-17,0.301462052,-0.49871423,0.42924903,0.92796326,0.273574687,0.49871423,-0.13257773,-0.17755608,0.30786557,2.074099706,5.480093155,2.008989148,0.48542165,0.439782484,1.822954587,5.838734503,-0.17126999,0.378478914,0.366597627,0.085634995,25.50713501,815.9993871,0.860711414,-26.14426384,-0.159,195.0416185,320.8853356
"	CC(=O)CCC",280.15,0.09929691,0.09929691,0.09929691,4255.962505,92161.68077,0,0.267974804,-0.50148497,0.35699868,0.85848365,0.252054475,0.50148497,-0.11186647,-0.214999635,0.265498148,1.745444189,6.327192336,2.017230132,0.480497782,0.417451449,1.989589631,10.07080684,-0.09929691,0.275863937,0.318819158,0.049648455,21.65472103,672.6462986,0.71188311,-19.86083316,0.021,60.8201928,279.1035929
"	CC(=O)C(C)C",272.15,0.14485552,0.14485552,0.14485552,4012.314506,88587.11338,6.25E-10,0.241414792,-0.48393032,0.32263124,0.80656156,0.216493603,0.48393032,-0.03775488,-0.20682192,0.226420085,1.859290981,6.043600485,2.074869121,0.433242005,0.156390089,2.235310018,6.903430397,-0.14485552,0.307646243,0.343316724,0.07242776,22.07880595,663.894729,0.666689452,-19.86046984,-0.31,106.425648,175.6345972
"	CC(=O)CCCC",296.15,0.26239999,0.26239999,0.26239999,6013.053611,130916.8061,-1.05E-09,0.267883743,-0.56919384,0.36334834,0.93254218,0.251585159,0.56919384,-0.08702387,-0.22106888,0.25031893,1.950423652,6.454003627,2.103765176,0.47138781,0.32485685,2.262430115,3.810975755,-0.26239999,0.302203681,0.325962813,0.131199995,21.77210026,931.6780651,0.638356065,-23.02513654,-0.258,67.77261359,480.2432349
"	CC(=O)CCCCC",312.15,0.07938479,0.07938479,0.07938479,7851.046626,171980.6834,6.31E-18,0.252189401,-0.50491977,0.30687976,0.81179953,0.242053713,0.50491977,0.022689785,-0.235682315,0.237059175,2.009928935,7.144786841,2.265044561,0.47274149,-0.089971208,2.08598234,12.59687152,-0.07938479,0.281314052,0.317020593,0.039692395,21.9054467,1098.849665,0.607779252,-26.18776814,-0.759,94.51847973,683.8070412
"	CC(=O)CCC(C)C",314.15,0.08479159,0.08479159,0.08479159,7767.10838,170567.2223,4.55E-10,0.243282146,-0.48501996,0.36939153,0.85441149,0.225551203,0.48501996,-0.07096082,-0.219506735,0.228374475,2.089927252,7.693907918,2.387810758,0.44788121,0.291681168,2.150376292,11.79362246,-0.08479159,0.271634035,0.310350837,0.042395795,21.96019599,1009.514081,0.761600677,-26.19073552,0.378,115.3649795,575.642888
CC(=O)CC(=O)C,307.15,0.11562935,0.11562935,0.11562935,3643.54433,85283.28758,-1.33E-09,0.311063567,-0.51457065,0.34488448,0.85945513,0.291317513,0.51457065,-0.09887158,-0.21588761,0.310492865,1.853233622,5.159086456,1.865681488,0.526380475,0.317850077,1.766356729,8.648323285,-0.11562935,0.3592174,0.361630204,0.057814675,23.40668312,706.2382771,0.670237372,-22.89056062,0.151,101.3799343,298.3422796
C1C(=O)C=C(C)CC1(C)©,357.15,0.0853636,0.0853636,0.0853636,7439.236222,173072.7,-4.76E-10,0.24488758,-0.45150905,0.30961688,0.76112593,0.233496482,0.45150905,-0.10142007,-0.22548198,0.26012634,2.067015733,6.373339221,2.207868664,0.48560832,0.414149504,1.933686732,11.71459498,-0.0853636,0.324322253,0.346422587,0.0426818,23.264848,1167.243099,0.685737927,-27.30599671,1.049,282.6312694,305.58877
"	C1(=O)CCCC1",299,0.11058663,0.11058663,0.11058663,3219.467834,75876.61643,7.14E-10,0.265172803,-0.54878666,0.32685165,0.87563831,0.241545125,0.54878666,0.08256233,-0.227431285,0.224150408,1.846484568,4.992807083,1.902760713,0.451581692,-0.311352931,2.271984003,9.042684455,-0.11058663,0.369828943,0.381100387,0.055293315,23.56806166,644.8211959,0.595589641,-18.8497543,-0.464,76.51586977,145.8068496
c1ccccc1(C(=O)c1ccccc1),422,0.05070611,0.05070611,0.05070611,12718.28165,329843.9515,4.17E-10,0.240613817,-0.43306875,0.38328441,0.81635316,0.219840821,0.43306875,-0.10987213,-0.181887372,0.278963645,2.345644043,6.77647964,2.417047019,0.460851017,0.456632673,1.969919633,19.72148919,-0.05070611,0.346144926,0.356681809,0.025353055,25.93463179,1876.82725,0.885042871,-36.95733775,0.128,299.9734142,1230.872985
"	C1CCC(=O)O1",367.15,0.1681393,0.1681393,0.1681393,2287.948551,54820.4003,8.33E-10,0.329382043,-0.5212208,0.4054916,0.9267124,0.313815043,0.5212208,0.03822624,-0.221540535,0.302856145,1.736524749,4.008907066,1.682847352,0.52439668,-0.116054412,1.660917195,5.947449525,-0.1681393,0.433166626,0.419777093,0.08406965,23.96050395,570.7162859,0.777965116,-19.76696528,0.18,68.65979556,139.2769581
"	CCCCCCCCCCCCCO",409,0.04892258,0.04892258,0.04892258,27855.50673,591558.7223,-7.14E-10,0.243800848,-0.54490906,0.34779257,0.89270163,0.234314314,0.54490906,0.038351275,-0.2320784,0.22310916,2.732175879,8.928830483,2.908548723,0.45518756,-0.157305752,2.325547469,20.44045919,-0.04892258,0.30599482,0.325748006,0.02446129,21.2366886,3119.726238,0.638258006,-46.19571258,1.487,318.3647462,3800.765191
"	CCCCCCCCCCCCCCO",421.15,0.01327037,0.01327037,0.01327037,31093.52746,649461.7771,4.44E-10,0.238948912,-0.51243114,0.30621365,0.81864479,0.22627098,0.51243114,-0.08514087,-0.21005239,0.25986732,2.596373972,8.97154112,2.987480645,0.46991971,0.356314116,2.26467901,75.35584915,-0.01327037,0.289401111,0.332995257,0.006635185,20.88736242,3465.795569,0.597570339,-49.35271465,0.502,271.2182722,4002.803911
"	CCCCCCCCCCCCCCCCO",443,0.05735092,0.05735092,0.05735092,42502.54178,912674.0794,5.88E-10,0.247093456,-0.56568088,0.3375656,0.90324648,0.232392459,0.56568088,-0.02920093,-0.25144529,0.253983075,3.053574557,11.05661898,3.256845759,0.505428365,0.118177677,2.434161945,17.43651192,-0.05735092,0.276176159,0.29456073,0.02867546,21.47339997,3844.081256,0.596742107,-55.68848797,1.341,633.0562194,4891.480074
CCCCCCCCCCCCCCCCCO,447,0.01713889,0.01713889,0.01713889,46742.37158,1013234.259,-5.56E-10,0.250018645,-0.54903356,0.3580827,0.90711626,0.235305258,0.54903356,0.03713273,-0.261125278,0.231869645,2.948399914,9.453491534,3.122759177,0.492994923,-0.148519845,2.333282154,58.34683576,-0.01713889,0.311884757,0.330328659,0.008569445,21.67699723,4944.455857,0.652205486,-58.84888257,0.364,461.7262691,6772.455791
CCCCCCCCCCCCCCCCCCCCO,468.15,0.0655684,0.0655684,0.0655684,64928.42088,1391989.355,1.59E-10,0.250574221,-0.57362513,0.38115283,0.95477796,0.240095574,0.57362513,0.09254651,-0.249219535,0.243672925,3.12416278,9.798299219,3.285784633,0.49289246,-0.369337713,2.389153283,15.25124908,-0.0655684,0.318847456,0.335342345,0.0327842,21.43882965,6626.499093,0.664463271,-68.34352388,0.608,627.2997535,11668.54209
OC1(C)CCCCC1,325,0.04669309,0.04669309,0.04669309,7735.261202,169871.1911,9.09E-10,0.241256376,-0.50318392,0.34482803,0.84801195,0.221823195,0.50318392,-0.044378675,-0.219434403,0.20590252,2.047556755,6.374457139,2.225631435,0.425336923,0.183948199,2.268400827,21.41644513,-0.04669309,0.321212726,0.349148388,0.023346545,21.96062765,1213.477639,0.685292229,-26.21483254,-0.016,162.5902449,290.5894342
C1[C@](O)([H])([C@](C)([H])(CCC1)),331.15,0.13112306,0.13112306,0.13112306,7827.117678,164408.3242,0,0.254723378,-0.43891999,0.32272558,0.76164557,0.247588025,0.43891999,-0.160734715,-0.212016423,0.275256275,1.944455022,6.298501029,2.237718824,0.487272698,0.631016738,1.772783596,7.626423605,-0.13112306,0.308717108,0.355277996,0.06556153,21.00496389,1242.695308,0.735272003,-26.21051174,0.102,184.6764528,258.8840839
C1[C@](O)([H])([C@@](C)([H])(CCC1)),331.15,0.01725438,0.01725438,0.01725438,7864.673033,171810.8827,-4.55E-10,0.248387547,-0.52200839,0.31330323,0.83531162,0.2318126,0.52200839,-0.099939255,-0.216300005,0.257153218,2.025471041,6.238073367,2.224163058,0.473453223,0.402352113,2.251855124,57.95629863,-0.01725438,0.324694969,0.356546473,0.00862719,21.84590281,1260.753532,0.600188112,-26.20310288,-0.08,192.119403,257.5068692
C1[C@](O)([H])(C[C@](C)([H])(CC1)),344,0.02977814,0.02977814,0.02977814,7480.101613,160573.9477,1.36E-09,0.252051823,-0.52064514,0.35831798,0.87896312,0.234055248,0.52064514,-0.062934055,-0.207507195,0.24422483,2.03015265,6.375789507,2.274729939,0.451732025,0.249686972,2.224454034,33.58168106,-0.02977814,0.318415884,0.356776198,0.01488907,21.46681369,1173.203978,0.688219197,-26.20257286,-0.208,172.6035999,295.6643253
C1[C@](O)([H])(C[C@@](C)([H])(CC1)),344,0.10127474,0.10127474,0.10127474,7933.94969,167395.4669,4.55E-10,0.264288353,-0.5426472,0.34293149,0.88557869,0.24919629,0.5426472,-0.13110568,-0.21077613,0.260550308,1.99444978,7.08408903,2.312308467,0.471326438,0.496070594,2.177589405,9.874130509,-0.10127474,0.281539344,0.326408725,0.05063737,21.09862975,1119.96753,0.631960305,-26.2120308,0.399,174.1142936,290.1069921
C1[C@](O)([H])(CC[C@](C)([H])(C1)),343.15,0.03904022,0.03904022,0.03904022,7847.218672,171597.7067,-4.55E-10,0.243146463,-0.46861808,0.30710602,0.7757241,0.230538664,0.46861808,-0.09183089,-0.220521203,0.234322353,2.079134195,6.137491244,2.304604626,0.454843555,0.377677259,2.032709272,25.61460975,-0.03904022,0.338759619,0.375496198,0.01952011,21.86732827,1278.571058,0.655343942,-26.21372545,-0.068,151.756784,326.6626259
C1[C@](O)([H])(CC[C@@](C)([H])(C1)),343.15,0.07030481,0.07030481,0.07030481,7463.452718,160676.7683,-7.57E-18,0.260367982,-0.58284385,0.30132911,0.88417296,0.24342586,0.58284385,-0.108913645,-0.203010268,0.264855648,2.005683221,6.799587209,2.207305018,0.467865915,0.418306599,2.39433826,14.22377786,-0.07030481,0.294971321,0.324623385,0.035152405,21.52847675,1097.633207,0.516998009,-26.2054515,0.414,153.9224967,324.6256776
OCC1OCCC1,343.15,0.08054782,0.08054782,0.08054782,4323.950508,96685.63116,-1.18E-09,0.301913074,-0.55803258,0.40869733,0.96672991,0.275575442,0.55803258,-0.0701005,-0.22617357,0.26430322,1.911560686,5.562100934,2.025493649,0.49047679,0.232187689,2.024972092,12.41498528,-0.08054782,0.343676015,0.364159815,0.04027391,22.36048516,777.3951892,0.732389729,-23.92659182,-0.166,120.8172411,228.3856391
"	c1c(O)c(C)c(C)cc1",368.15,0.1075291,0.1075291,0.1075291,6748.441034,164740.4697,2.74E-18,0.250362613,-0.48854742,0.39697046,0.88551788,0.2297347,0.48854742,-0.01984894,-0.207253245,0.22818716,2.150031757,5.906880476,2.167236195,0.435440405,0.079280767,2.126572172,9.299808145,-0.1075291,0.363987686,0.366900296,0.05376455,24.41163357,1142.471235,0.812552567,-26.28965206,0.043,225.1637174,288.5778734
"	c1c(O)c(C)cc(C)c1",368.15,0.15471529,0.15471529,0.15471529,6865.782955,166113.8862,-2.92E-18,0.249746543,-0.48222848,0.34083715,0.82306563,0.231784475,0.48222848,-0.11853736,-0.20410982,0.25160381,2.107706638,6.285188693,2.17972843,0.45571363,0.474630633,2.080503798,6.463485283,-0.15471529,0.335345006,0.346803976,0.077357645,24.19445637,1092.374993,0.706795978,-26.29200974,0.247,171.5105156,383.6592444
